"family","genus","sp","species","haploid"
"Zamiaceae","Bowenia","spectabilis","Bowenia_spectabilis",9
"Zamiaceae","Bowenia","spectabilis","Bowenia_spectabilis",9
"Zamiaceae","Ceratozamia","norstogii","Ceratozamia_norstogii",8
"Cycadaceae","Cycas","revoluta","Cycas_revoluta",11
"Cycadaceae","Cycas","revoluta","Cycas_revoluta",11
"Cycadaceae","Cycas","revoluta","Cycas_revoluta",11
"Cycadaceae","Cycas","revoluta","Cycas_revoluta",11
"Cycadaceae","Cycas","rumphii","Cycas_rumphii",11
"Cycadaceae","Cycas","siamensis","Cycas_siamensis",11
"Cycadaceae","Cycas","siamensis","Cycas_siamensis",11
"Cycadaceae","Cycas","wadei","Cycas_wadei",11
"Zamiaceae","Microcycas","calocoma","Microcycas_calocoma",13
"Zamiaceae","Zamia","boliviana","Zamia_boliviana",8
"Zamiaceae","Zamia","cremnophila","Zamia_cremnophila",8
"Zamiaceae","Zamia","picta","Zamia_picta",11
"Zamiaceae","Zamia","picta","Zamia_picta",11
"Zamiaceae","Zamia","wallisii","Zamia_wallisii",8
"Zamiaceae","Zamia","soconuscensis","Zamia_soconuscensis",8
"Cycadaceae","Cycas","taiwaniana","Cycas_taiwaniana",11
"Zamiaceae","Ceratozamia","sabatoi","Ceratozamia_sabatoi",8
"Zamiaceae","Zamia","cunaria","Zamia_cunaria",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ginkgoaceae","Ginkgo","biloba","Ginkgo_biloba",12
"Ephedraceae","Ephedra","distachya","Ephedra_distachya",14
"Ephedraceae","Ephedra","distachya","Ephedra_distachya",14
"Ephedraceae","Ephedra","distachya","Ephedra_distachya",14
"Ephedraceae","Ephedra","distachya","Ephedra_distachya",14
"Ephedraceae","Ephedra","distachya","Ephedra_distachya",14
"Ephedraceae","Ephedra","major","Ephedra_major",7
"Ephedraceae","Ephedra","foliata","Ephedra_foliata",7
"Ephedraceae","Ephedra","foliata","Ephedra_foliata",7
"Ephedraceae","Ephedra","intermedia","Ephedra_intermedia",7
"Ephedraceae","Ephedra","intermedia","Ephedra_intermedia",7
"Ephedraceae","Ephedra","americana","Ephedra_americana",14
"Ephedraceae","Ephedra","americana","Ephedra_americana",7
"Ephedraceae","Ephedra","americana","Ephedra_americana",14
"Ephedraceae","Ephedra","americana","Ephedra_americana",14
"Ephedraceae","Ephedra","nevadensis","Ephedra_nevadensis",14
"Ephedraceae","Ephedra","viridis","Ephedra_viridis",14
"Ephedraceae","Ephedra","viridis","Ephedra_viridis",14
"Ephedraceae","Ephedra","tweediana","Ephedra_tweediana",7
"Ephedraceae","Ephedra","tweediana","Ephedra_tweediana",7
"Ephedraceae","Ephedra","minuta","Ephedra_minuta",7
"Ephedraceae","Ephedra","chilensis","Ephedra_chilensis",14
"Ephedraceae","Ephedra","ciliata","Ephedra_ciliata",7
"Ephedraceae","Ephedra","gerardiana","Ephedra_gerardiana",14
"Ephedraceae","Ephedra","gerardiana","Ephedra_gerardiana",14
"Ephedraceae","Ephedra","nebrodensis","Ephedra_nebrodensis",7
"Ephedraceae","Ephedra","gerardiana","Ephedra_gerardiana",14
"Ephedraceae","Ephedra","sinica","Ephedra_sinica",14
"Ephedraceae","Ephedra","sinica","Ephedra_sinica",14
"Ephedraceae","Ephedra","fragilis","Ephedra_fragilis",7
"Ephedraceae","Ephedra","fragilis","Ephedra_fragilis",7
"Ephedraceae","Ephedra","altissima","Ephedra_altissima",14
"Ephedraceae","Ephedra","fragilis","Ephedra_fragilis",14
"Ephedraceae","Ephedra","fragilis","Ephedra_fragilis",14
"Gnetaceae","Gnetum","ula","Gnetum_ula",11
"Ephedraceae","Ephedra","campylopoda","Ephedra_campylopoda",7
"Ephedraceae","Ephedra","monosperma","Ephedra_monosperma",7
"Ephedraceae","Ephedra","monosperma","Ephedra_monosperma",14
"Ephedraceae","Ephedra","przewalskii","Ephedra_przewalskii",7
"Gnetaceae","Gnetum","montanum","Gnetum_montanum",22
"Ephedraceae","Ephedra","likiangensis","Ephedra_likiangensis",14
"Pinaceae","Abies","cephalonica","Abies_cephalonica",12
"Pinaceae","Abies","cephalonica","Abies_cephalonica",12
"Pinaceae","Abies","cephalonica","Abies_cephalonica",12
"Cupressaceae","Microbiota","decussata","Microbiota_decussata",11
"Cupressaceae","Pinus","ayacahuite","Pinus_ayacahuite",12
"Cupressaceae","Pinus","bungeana","Pinus_bungeana",12
"Cupressaceae","Pinus","bungeana","Pinus_bungeana",12
"Cupressaceae","Pinus","bungeana","Pinus_bungeana",12
"Cupressaceae","Pinus","bungeana","Pinus_bungeana",12
"Cupressaceae","Pinus","bungeana","Pinus_bungeana",12
"Cupressaceae","Pinus","cembra","Pinus_cembra",12
"Cupressaceae","Pinus","cembra","Pinus_cembra",12
"Cupressaceae","Pinus","cembra","Pinus_cembra",12
"Cupressaceae","Pinus","cembra","Pinus_cembra",12
"Cupressaceae","Pinus","cembra","Pinus_cembra",12
"Cupressaceae","Pinus","gerardiana","Pinus_gerardiana",12
"Cupressaceae","Pinus","gerardiana","Pinus_gerardiana",12
"Cupressaceae","Pinus","gerardiana","Pinus_gerardiana",12
"Cupressaceae","Pinus","griffithii","Pinus_griffithii",12
"Cupressaceae","Pinus","griffithii","Pinus_griffithii",12
"Cupressaceae","Pinus","halepensis","Pinus_halepensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","leucodermis","Pinus_leucodermis",12
"Cupressaceae","Pinus","leucodermis","Pinus_leucodermis",12
"Cupressaceae","Pinus","monophylla","Pinus_monophylla",12
"Cupressaceae","Pinus","monticola","Pinus_monticola",12
"Cupressaceae","Pinus","monticola","Pinus_monticola",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","parviflora","Pinus_parviflora",12
"Cupressaceae","Pinus","parviflora","Pinus_parviflora",12
"Cupressaceae","Pinus","parviflora","Pinus_parviflora",12
"Cupressaceae","Pinus","parviflora","Pinus_parviflora",12
"Cupressaceae","Pinus","peuce","Pinus_peuce",12
"Cupressaceae","Pinus","peuce","Pinus_peuce",12
"Cupressaceae","Pinus","peuce","Pinus_peuce",12
"Cupressaceae","Pinus","peuce","Pinus_peuce",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","pumila","Pinus_pumila",12
"Cupressaceae","Pinus","sebirica","Pinus_sebirica",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Cupressaceae","Pinus","thunbergii","Pinus_thunbergii",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","alba","Abies_alba",12
"Pinaceae","Abies","balsamea","Abies_balsamea",12
"Pinaceae","Abies","balsamea","Abies_balsamea",12
"Pinaceae","Abies","balsamea","Abies_balsamea",12
"Pinaceae","Abies","borisii","Abies_borisii",12
"Pinaceae","Abies","borisii","Abies_borisii",12
"Pinaceae","Abies","holophylla","Abies_holophylla",12
"Pinaceae","Abies","holophylla","Abies_holophylla",12
"Pinaceae","Abies","holophylla","Abies_holophylla",12
"Pinaceae","Abies","holophylla","Abies_holophylla",12
"Pinaceae","Abies","holophylla","Abies_holophylla",12
"Pinaceae","Abies","nephrolepis","Abies_nephrolepis",12
"Pinaceae","Abies","nephrolepis","Abies_nephrolepis",12
"Pinaceae","Abies","nordmanniana","Abies_nordmanniana",12
"Pinaceae","Abies","nordmanniana","Abies_nordmanniana",12
"Pinaceae","Abies","sachalinensis","Abies_sachalinensis",12
"Pinaceae","Abies","sachalinensis","Abies_sachalinensis",12
"Pinaceae","Abies","sachalinensis","Abies_sachalinensis",12
"Pinaceae","Abies","sachalinensis","Abies_sachalinensis",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",11
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Abies","sibirica","Abies_sibirica",12
"Pinaceae","Larix","dahurica","Larix_dahurica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",6
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Larix","sibirica","Larix_sibirica",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","ajanensis","Picea_ajanensis",12
"Pinaceae","Picea","glauca","Picea_glauca",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","koraiensis","Picea_koraiensis",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",11
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","obovata","Picea_obovata",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Pinaceae","Picea","schrenkiana","Picea_schrenkiana",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","densiflora","Pinus_densiflora",12
"Cupressaceae","Pinus","funebris","Pinus_funebris",12
"Cupressaceae","Pinus","funebris","Pinus_funebris",12
"Cupressaceae","Pinus","funebris","Pinus_funebris",12
"Cupressaceae","Pinus","mugo","Pinus_mugo",12
"Cupressaceae","Pinus","mugo","Pinus_mugo",12
"Cupressaceae","Pinus","mugo","Pinus_mugo",12
"Cupressaceae","Pinus","mugo","Pinus_mugo",12
"Cupressaceae","Pinus","mugo","Pinus_mugo",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",11
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","sibirica","Pinus_sibirica",12
"Cupressaceae","Pinus","silvestris","Pinus_silvestris",12
"Cupressaceae","Pinus","silvestris","Pinus_silvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",9
"Cupressaceae","Juniperus","horizontalis","Juniperus_horizontalis",11
"Cupressaceae","Pinus","koraiensis","Pinus_koraiensis",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","elliottii","Pinus_elliottii",12
"Cupressaceae","Pinus","elliottii","Pinus_elliottii",12
"Cupressaceae","Pinus","elliottii","Pinus_elliottii",12
"Cupressaceae","Pinus","elliottii","Pinus_elliottii",12
"Pinaceae","Abies","concolor","Abies_concolor",12
"Pinaceae","Abies","grandis","Abies_grandis",12
"Pinaceae","Abies","lasiocarpa","Abies_lasiocarpa",12
"Pinaceae","Abies","lasiocarpa","Abies_lasiocarpa",12
"Pinaceae","Abies","lasiocarpa","Abies_lasiocarpa",12
"Pinaceae","Larix","decidua","Larix_decidua",12
"Pinaceae","Larix","decidua","Larix_decidua",12
"Pinaceae","Larix","decidua","Larix_decidua",12
"Pinaceae","Larix","decidua","Larix_decidua",12
"Pinaceae","Larix","laricina","Larix_laricina",12
"Pinaceae","Larix","laricina","Larix_laricina",12
"Pinaceae","Larix","laricina","Larix_laricina",12
"Pinaceae","Larix","laricina","Larix_laricina",12
"Pinaceae","Larix","laricina","Larix_laricina",12
"Pinaceae","Larix","occidentalis","Larix_occidentalis",12
"Pinaceae","Larix","occidentalis","Larix_occidentalis",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","abies","Picea_abies",12
"Pinaceae","Picea","breweriana","Picea_breweriana",12
"Pinaceae","Picea","engelmannii","Picea_engelmannii",12
"Pinaceae","Picea","engelmannii","Picea_engelmannii",12
"Pinaceae","Picea","glauca","Picea_glauca",12
"Pinaceae","Picea","glauca","Picea_glauca",12
"Pinaceae","Picea","glauca","Picea_glauca",12
"Pinaceae","Picea","glauca","Picea_glauca",12
"Pinaceae","Picea","mariana","Picea_mariana",12
"Pinaceae","Picea","mariana","Picea_mariana",12
"Pinaceae","Picea","mariana","Picea_mariana",12
"Pinaceae","Picea","mariana","Picea_mariana",20
"Pinaceae","Picea","pungens","Picea_pungens",12
"Pinaceae","Picea","pungens","Picea_pungens",12
"Pinaceae","Picea","rubens","Picea_rubens",12
"Pinaceae","Picea","sitchensis","Picea_sitchensis",12
"Cupressaceae","Pinus","albicaulis","Pinus_albicaulis",12
"Cupressaceae","Pinus","aristata","Pinus_aristata",12
"Cupressaceae","Pinus","aristata","Pinus_aristata",12
"Cupressaceae","Pinus","aristata","Pinus_aristata",12
"Cupressaceae","Pinus","aristata","Pinus_aristata",12
"Cupressaceae","Pinus","balfouriana","Pinus_balfouriana",12
"Cupressaceae","Pinus","banksiana","Pinus_banksiana",12
"Cupressaceae","Pinus","banksiana","Pinus_banksiana",12
"Cupressaceae","Pinus","banksiana","Pinus_banksiana",9
"Cupressaceae","Pinus","banksiana","Pinus_banksiana",12
"Cupressaceae","Pinus","banksiana","Pinus_banksiana",9
"Cupressaceae","Pinus","caribaea","Pinus_caribaea",12
"Cupressaceae","Pinus","cembroides","Pinus_cembroides",12
"Cupressaceae","Pinus","contorta","Pinus_contorta",9
"Cupressaceae","Pinus","contorta","Pinus_contorta",12
"Cupressaceae","Pinus","contorta","Pinus_contorta",12
"Cupressaceae","Pinus","flexilis","Pinus_flexilis",12
"Cupressaceae","Pinus","glabra","Pinus_glabra",12
"Cupressaceae","Pinus","jeffreyi","Pinus_jeffreyi",12
"Cupressaceae","Pinus","jeffreyi","Pinus_jeffreyi",12
"Cupressaceae","Pinus","lambertiana","Pinus_lambertiana",12
"Cupressaceae","Pinus","lambertiana","Pinus_lambertiana",12
"Cupressaceae","Pinus","muricata","Pinus_muricata",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","nigra","Pinus_nigra",12
"Cupressaceae","Pinus","palustris","Pinus_palustris",12
"Cupressaceae","Pinus","ponderosa","Pinus_ponderosa",12
"Cupressaceae","Pinus","ponderosa","Pinus_ponderosa",12
"Cupressaceae","Pinus","ponderosa","Pinus_ponderosa",12
"Cupressaceae","Pinus","pungens","Pinus_pungens",12
"Cupressaceae","Pinus","pungens","Pinus_pungens",12
"Cupressaceae","Pinus","radiata","Pinus_radiata",12
"Cupressaceae","Pinus","resinosa","Pinus_resinosa",12
"Cupressaceae","Pinus","resinosa","Pinus_resinosa",12
"Cupressaceae","Pinus","resinosa","Pinus_resinosa",12
"Cupressaceae","Pinus","resinosa","Pinus_resinosa",12
"Cupressaceae","Pinus","rigida","Pinus_rigida",12
"Cupressaceae","Pinus","rigida","Pinus_rigida",12
"Cupressaceae","Pinus","rigida","Pinus_rigida",12
"Cupressaceae","Pinus","rigida","Pinus_rigida",12
"Cupressaceae","Pinus","serotina","Pinus_serotina",12
"Cupressaceae","Pinus","serotina","Pinus_serotina",12
"Cupressaceae","Pinus","strobiformis","Pinus_strobiformis",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","strobus","Pinus_strobus",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","sylvestris","Pinus_sylvestris",12
"Cupressaceae","Pinus","taeda","Pinus_taeda",12
"Cupressaceae","Pinus","taeda","Pinus_taeda",12
"Cupressaceae","Pinus","taeda","Pinus_taeda",12
"Cupressaceae","Pinus","torreyana","Pinus_torreyana",12
"Cupressaceae","Pinus","torreyana","Pinus_torreyana",12
"Cupressaceae","Pinus","virginiana","Pinus_virginiana",12
"Pinaceae","Pseudotsuga","menziesii","Pseudotsuga_menziesii",13
"Pinaceae","Pseudotsuga","menziesii","Pseudotsuga_menziesii",13
"Pinaceae","Pseudotsuga","menziesii","Pseudotsuga_menziesii",13
"Pinaceae","Pseudotsuga","menziesii","Pseudotsuga_menziesii",13
"Pinaceae","Tsuga","canadensis","Tsuga_canadensis",12
"Pinaceae","Tsuga","canadensis","Tsuga_canadensis",12
"Pinaceae","Tsuga","caroliniana","Tsuga_caroliniana",12
"Pinaceae","Tsuga","heterophylla","Tsuga_heterophylla",12
"Pinaceae","Tsuga","mertensiana","Tsuga_mertensiana",12
"Pinaceae","Abies","amabilis","Abies_amabilis",12
"Pinaceae","Pseudotsuga","menziesii","Pseudotsuga_menziesii",13
"Cupressaceae","Pinus","edulis","Pinus_edulis",12
"Cupressaceae","Pinus","edulis","Pinus_edulis",12
"Cupressaceae","Pinus","edulis","Pinus_edulis",12
"Cupressaceae","Pinus","canariensis","Pinus_canariensis",12
"Cupressaceae","Pinus","canariensis","Pinus_canariensis",12
"Cupressaceae","Pinus","patula","Pinus_patula",12
"Cupressaceae","Pinus","pinaster","Pinus_pinaster",12
"Cupressaceae","Pinus","pinaster","Pinus_pinaster",12
"Cupressaceae","Pinus","pinaster","Pinus_pinaster",12
"Pinaceae","Larix","kaempferi","Larix_kaempferi",12
"Pinaceae","Larix","kaempferi","Larix_kaempferi",12
"Pinaceae","Larix","olgensis","Larix_olgensis",12
"Pinaceae","Larix","olgensis","Larix_olgensis",12
"Pinaceae","Larix","olgensis","Larix_olgensis",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","gmelinii","Larix_gmelinii",12
"Pinaceae","Larix","potaninii","Larix_potaninii",12
"Pinaceae","Larix","potaninii","Larix_potaninii",12
"Pinaceae","Larix","potaninii","Larix_potaninii",12
"Pinaceae","Larix","potaninii","Larix_potaninii",12
"Pinaceae","Larix","sukaczewii","Larix_sukaczewii",12
"Pinaceae","Larix","sukaczewii","Larix_sukaczewii",12
"Pinaceae","Larix","sukaczewii","Larix_sukaczewii",12
"Pinaceae","Larix","sukaczewii","Larix_sukaczewii",12
"Pinaceae","Larix","sukaczewii","Larix_sukaczewii",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","jezoensis","Picea_jezoensis",12
"Pinaceae","Picea","meyeri","Picea_meyeri",12
"Pinaceae","Picea","meyeri","Picea_meyeri",12
"Pinaceae","Picea","meyeri","Picea_meyeri",14
"Pinaceae","Picea","meyeri","Picea_meyeri",12
"Pinaceae","Picea","meyeri","Picea_meyeri",12
"Pinaceae","Picea","wilsonii","Picea_wilsonii",12
"Pinaceae","Picea","wilsonii","Picea_wilsonii",12
"Pinaceae","Picea","wilsonii","Picea_wilsonii",12
"Pinaceae","Picea","wilsonii","Picea_wilsonii",12
"Pinaceae","Picea","abies","Picea_abies",12
"Cupressaceae","Pinus","sakahasii","Pinus_sakahasii",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","massoniana","Pinus_massoniana",12
"Cupressaceae","Pinus","hwangshanensis","Pinus_hwangshanensis",12
"Cupressaceae","Pinus","eldarica","Pinus_eldarica",12
