Family,Genus,Sp,species,haploid
Solanaceae,Capsicum,campylopodium,Capsicum_campylopodium,13
Solanaceae,Capsicum,chacoense,Capsicum_chacoense,12
Solanaceae,Capsicum,chinense,Capsicum_chinense,12
Solanaceae,Capsicum,ciliatum,Capsicum_ciliatum,12
Solanaceae,Capsicum,coccineum,Capsicum_coccineum,12
Solanaceae,Capsicum,cordiforme,Capsicum_cordiforme,12
Solanaceae,Capsicum,cornutum,Capsicum_cornutum,13
Solanaceae,Capsicum,dimorphum,Capsicum_dimorphum,12
Solanaceae,Capsicum,dusenii,Capsicum_dusenii,12
Solanaceae,Capsicum,eximium,Capsicum_eximium,12
Solanaceae,Capsicum,flexuosum,Capsicum_flexuosum,12
Solanaceae,Capsicum,friburgense,Capsicum_friburgense,13
Solanaceae,Capsicum,frutescens,Capsicum_frutescens,12
Solanaceae,Capsicum,galapagense,Capsicum_galapagense,12
Solanaceae,Capsicum,galapagoense,Capsicum_galapagoense,12
Solanaceae,Capsicum,geminifolium,Capsicum_geminifolium,12
Solanaceae,Capsicum,hookerianum,Capsicum_hookerianum,12
Solanaceae,Capsicum,leptopodum,Capsicum_leptopodum,12
Solanaceae,Capsicum,longidentatum,Capsicum_longidentatum,12
Solanaceae,Capsicum,microcarpum,Capsicum_microcarpum,12
Solanaceae,Capsicum,mirabile,Capsicum_mirabile,13
Solanaceae,Capsicum,parvifolium,Capsicum_parvifolium,12
Solanaceae,Capsicum,pendulum,Capsicum_pendulum,12
Solanaceae,Capsicum,pubescens,Capsicum_pubescens,12
Solanaceae,Capsicum,pubesctns,Capsicum_pubesctns,12
Solanaceae,Capsicum,recurvatum,Capsicum_recurvatum,13
Solanaceae,Capsicum,regale,Capsicum_regale,13
Solanaceae,Capsicum,rhomboidea,Capsicum_rhomboidea,12
Solanaceae,Capsicum,rhomboideum,Capsicum_rhomboideum,13
Solanaceae,Capsicum,schottianum,Capsicum_schottianum,13
Solanaceae,Capsicum,scolnikianum,Capsicum_scolnikianum,12
Solanaceae,Capsicum,testiculatum,Capsicum_testiculatum,12
Solanaceae,Capsicum,villosum,Capsicum_villosum,13
Solanaceae,Cestrum,aurantiacum,Cestrum_aurantiacum,8
Solanaceae,Cestrum,auriculatum,Cestrum_auriculatum,8
Solanaceae,Cestrum,bigibbosum,Cestrum_bigibbosum,8
Solanaceae,Cestrum,buxifolium,Cestrum_buxifolium,8
Solanaceae,Cestrum,corymbosum,Cestrum_corymbosum,8
Solanaceae,Cestrum,diurnum,Cestrum_diurnum,8
Solanaceae,Cestrum,elegans,Cestrum_elegans,8
Solanaceae,Cestrum,fasciculatum,Cestrum_fasciculatum,8
Solanaceae,Cestrum,flavescens,Cestrum_flavescens,8
Solanaceae,Cestrum,hartwegii,Cestrum_hartwegii,8
Solanaceae,Cestrum,hirsutum,Cestrum_hirsutum,8
Solanaceae,Cestrum,jasciculatum,Cestrum_jasciculatum,8
Solanaceae,Cestrum,laevigatum,Cestrum_laevigatum,16
Solanaceae,Cestrum,lorentzianum,Cestrum_lorentzianum,8
Solanaceae,Cestrum,megalophylum,Cestrum_megalophylum,16
Solanaceae,Cestrum,nocturnum,Cestrum_nocturnum,8
Solanaceae,Cestrum,parqui,Cestrum_parqui,8
Solanaceae,Cestrum,purpureum,Cestrum_purpureum,8
Solanaceae,Cestrum,quitense,Cestrum_quitense,8
Solanaceae,Cestrum,strigilatum,Cestrum_strigilatum,8
Solanaceae,Cestrum,tomentosum,Cestrum_tomentosum,8
Solanaceae,Chamaesaracha,coniodes,Chamaesaracha_coniodes,24
Solanaceae,Chamaesaracha,coronopus,Chamaesaracha_coronopus,24
Solanaceae,Chamaesaracha,crenata,Chamaesaracha_crenata,12
Solanaceae,Chamaesaracha,darcyi,Chamaesaracha_darcyi,24
Solanaceae,Chamaesaracha,edwardsiana,Chamaesaracha_edwardsiana,24
Solanaceae,Chamaesaracha,grandiflora,Chamaesaracha_grandiflora,24
Solanaceae,Chamaesaracha,sordida,Chamaesaracha_sordida,12
Solanaceae,Chamaesaracha,villosa,Chamaesaracha_villosa,12
Solanaceae,Chamaesaracha,viscosa,Chamaesaracha_viscosa,12
Solanaceae,Combera,paradoxa,Combera_paradoxa,11
Solanaceae,Crenidium,spinescens,Crenidium_spinescens,35
Solanaceae,Crenidium,subspinescens,Crenidium_subspinescens,35
Solanaceae,Cyphanthera,albicans,Cyphanthera_albicans,30
Solanaceae,Cyphanthera,anthocercidea,Cyphanthera_anthocercidea,30
Solanaceae,Cyphanthera,microphylla,Cyphanthera_microphylla,30
Solanaceae,Cyphanthera,miersiana,Cyphanthera_miersiana,30
Solanaceae,Cyphanthera,scabrella,Cyphanthera_scabrella,30
Solanaceae,Cyphanthera,tasmanica,Cyphanthera_tasmanica,30
Solanaceae,Datura,Datura ferox,Datura_datura ferox,12
Solanaceae,Datura,Datura stramonium,Datura_datura stramonium,12
Solanaceae,Datura,alba,Datura_alba,12
Solanaceae,Datura,bertolonii,Datura_bertolonii,12
Solanaceae,Datura,ceratocaula,Datura_ceratocaula,12
Solanaceae,Datura,discolor,Datura_discolor,12
Solanaceae,Datura,fastuosa,Datura_fastuosa,12
Solanaceae,Datura,ferox,Datura_ferox,12
Solanaceae,Datura,inermis,Datura_inermis,12
Solanaceae,Datura,innoxia,Datura_innoxia,12
Solanaceae,Datura,inoxia,Datura_inoxia,12
Solanaceae,Datura,lanosa,Datura_lanosa,12
Solanaceae,Datura,leichhardtii,Datura_leichhardtii,12
Solanaceae,Datura,metaloides,Datura_metaloides,12
Solanaceae,Datura,metel,Datura_metel,12
Solanaceae,Datura,meteloides,Datura_meteloides,12
Solanaceae,Datura,pruinosa,Datura_pruinosa,12
Solanaceae,Datura,quercifolia,Datura_quercifolia,12
Solanaceae,Datura,stramonium,Datura_stramonium,12
Solanaceae,Datura,stramonium L.,Datura_stramonium l.,12
Solanaceae,Datura,stramoniwn,Datura_stramoniwn,12
Solanaceae,Datura,tatula,Datura_tatula,12
Solanaceae,Datura,wrightii,Datura_wrightii,12
Solanaceae,Duboisia,hopwoodii,Duboisia_hopwoodii,30
Solanaceae,Dunalia,brachyacantha,Dunalia_brachyacantha,12
Solanaceae,Dunalia,obovata,Dunalia_obovata,12
Solanaceae,Dunalia,tubulosa,Dunalia_tubulosa,12
Solanaceae,Dunalia,tubulosum,Dunalia_tubulosum,12
Solanaceae,Dyssochroma,viridiflora,Dyssochroma_viridiflora,12
Solanaceae,Eriolarynx,iochromoides,Eriolarynx_iochromoides,12
Solanaceae,Eriolarynx,lorentzii,Eriolarynx_lorentzii,12
Solanaceae,Espadaea,amoena,Espadaea_amoena,24
Solanaceae,Exodeconus,prostratus,Exodeconus_prostratus,12
Solanaceae,Fabiana,densa,Fabiana_densa,9
Solanaceae,Fabiana,denudata,Fabiana_denudata,9
Solanaceae,Fabiana,imbricata,Fabiana_imbricata,9
Solanaceae,Fabiana,patagonica,Fabiana_patagonica,9
Solanaceae,Fabiana,punensis,Fabiana_punensis,9
Solanaceae,Grabowskia,boerhaaviaefolia,Grabowskia_boerhaaviaefolia,12
Solanaceae,Grabowskia,boerhaviaefolia,Grabowskia_boerhaviaefolia,12
Solanaceae,Grabowskia,duplicata,Grabowskia_duplicata,12
Solanaceae,Grabowskia,duplkata,Grabowskia_duplkata,12
Solanaceae,Grabowskia,obtusa,Grabowskia_obtusa,12
Solanaceae,Grammosolen,truncatus,Grammosolen_truncatus,56
Solanaceae,Hunzikeria,texana,Hunzikeria_texana,16
Solanaceae,Hyoscyamus,Hyoscyamus niger,Hyoscyamus_hyoscyamus niger,17
Solanaceae,Hyoscyamus,albus,Hyoscyamus_albus,34
Solanaceae,Hyoscyamus,arachnoideus,Hyoscyamus_arachnoideus,17
Solanaceae,Hyoscyamus,desertorum,Hyoscyamus_desertorum,17
Solanaceae,Hyoscyamus,insanus,Hyoscyamus_insanus,14
Solanaceae,Hyoscyamus,kotschyanus,Hyoscyamus_kotschyanus,17
Solanaceae,Hyoscyamus,kurdicus,Hyoscyamus_kurdicus,17
Solanaceae,Hyoscyamus,malekianus,Hyoscyamus_malekianus,14
Solanaceae,Hyoscyamus,muticus,Hyoscyamus_muticus,14
Solanaceae,Hyoscyamus,niger,Hyoscyamus_niger,17
Solanaceae,Hyoscyamus,niger L.,Hyoscyamus_niger l.,17
Solanaceae,Hyoscyamus,pusillus,Hyoscyamus_pusillus,34
Solanaceae,Hyoscyamus,reticulatus,Hyoscyamus_reticulatus,17
Solanaceae,Hyoscyamus,senecionis,Hyoscyamus_senecionis,17
Solanaceae,Hyoscyamus,squarrosus,Hyoscyamus_squarrosus,17
Solanaceae,Hyoscyamus,turcomanicus,Hyoscyamus_turcomanicus,17
Solanaceae,Iochroma,australe,Iochroma_australe,12
Solanaceae,Iochroma,cyaneum,Iochroma_cyaneum,12
Solanaceae,Iochroma,lehmannii,Iochroma_lehmannii,12
Solanaceae,Jaborosa,araucana,Jaborosa_araucana,12
Solanaceae,Jaborosa,bergii,Jaborosa_bergii,12
Solanaceae,Jaborosa,caulescens,Jaborosa_caulescens,12
Solanaceae,Jaborosa,integrifolia,Jaborosa_integrifolia,12
Solanaceae,Jaborosa,kurtzii,Jaborosa_kurtzii,12
Solanaceae,Jaborosa,laciniata,Jaborosa_laciniata,12
Solanaceae,Jaborosa,lanigera,Jaborosa_lanigera,12
Solanaceae,Jaborosa,leucotricha,Jaborosa_leucotricha,12
Solanaceae,Jaborosa,magellanica,Jaborosa_magellanica,12
Solanaceae,Jaborosa,ntegrifolia,Jaborosa_ntegrifolia,12
Solanaceae,Jaborosa,odonelliana,Jaborosa_odonelliana,12
Solanaceae,Jaborosa,oxipetala,Jaborosa_oxipetala,12
Solanaceae,Jaborosa,parviflora,Jaborosa_parviflora,12
Solanaceae,Jaborosa,reflexa,Jaborosa_reflexa,12
Solanaceae,Jaborosa,riojana,Jaborosa_riojana,12
Solanaceae,Jaborosa,rotacea,Jaborosa_rotacea,12
Solanaceae,Jaborosa,runcinata,Jaborosa_runcinata,12
Solanaceae,Jaborosa,sativa,Jaborosa_sativa,12
Solanaceae,Jaltomata,chihuahuensis,Jaltomata_chihuahuensis,12
Solanaceae,Jaltomata,darcyana,Jaltomata_darcyana,12
Solanaceae,Jaltomata,jaltomata,Jaltomata_jaltomata,12
Solanaceae,Jaltomata,lojae,Jaltomata_lojae,12
Solanaceae,Jaltomata,procumbens,Jaltomata_procumbens,12
Solanaceae,Jaltomata,repandidentata,Jaltomata_repandidentata,12
Solanaceae,Jaltomata,sagastegui,Jaltomata_sagastegui,12
Solanaceae,Jaltomata,sinuosa,Jaltomata_sinuosa,12
Solanaceae,Jaltomata,umbellata,Jaltomata_umbellata,12
Solanaceae,Jaltomata,ventricosa,Jaltomata_ventricosa,12
Solanaceae,Jaltomata,vestita,Jaltomata_vestita,12
Solanaceae,Jaltomata,viridiflora,Jaltomata_viridiflora,12
Solanaceae,Latua,pubiflora,Latua_pubiflora,9
Solanaceae,Leptoglossis,linifolia,Leptoglossis_linifolia,10
Solanaceae,Leptoglossis,schwenckioides,Leptoglossis_schwenckioides,10
Solanaceae,Lycianthes,acapulcensis,Lycianthes_acapulcensis,12
Solanaceae,Lycianthes,arrazolensis,Lycianthes_arrazolensis,12
Solanaceae,Lycianthes,biflorum,Lycianthes_biflorum,24
Solanaceae,Lycianthes,bigeminatum,Lycianthes_bigeminatum,12
Solanaceae,Lycianthes,ciliolata,Lycianthes_ciliolata,12
Solanaceae,Lycianthes,dejecta,Lycianthes_dejecta,12
Solanaceae,Lycianthes,denticulatum,Lycianthes_denticulatum,12
Solanaceae,Lycianthes,heterochondra,Lycianthes_heterochondra,12
Solanaceae,Lycianthes,lycioides,Lycianthes_lycioides,12
Solanaceae,Lycianthes,lysimachioides,Lycianthes_lysimachioides,12
Solanaceae,Lycianthes,moziniana,Lycianthes_moziniana,12
Solanaceae,Lycianthes,multiflora,Lycianthes_multiflora,12
Solanaceae,Lycianthes,peduncularis,Lycianthes_peduncularis,12
Solanaceae,Lycianthes,rantonnei,Lycianthes_rantonnei,12
Solanaceae,Lycianthes,rantonnetii,Lycianthes_rantonnetii,12
Solanaceae,Lycianthes,roxburghii,Lycianthes_roxburghii,24
Solanaceae,Lycianthes,rzedowskii,Lycianthes_rzedowskii,12
Solanaceae,Lycianthes,shanesii,Lycianthes_shanesii,6
Solanaceae,Lycianthes,starbuckii,Lycianthes_starbuckii,12
Solanaceae,Lycianthes,violaefolium,Lycianthes_violaefolium,12
Solanaceae,Lycium,Lycium barbarum,Lycium_lycium barbarum,12
Solanaceae,Lycium,acutifolium,Lycium_acutifolium,12
Solanaceae,Lycium,afrum,Lycium_afrum,12
Solanaceae,Lycium,ameghinoi,Lycium_ameghinoi,12
Solanaceae,Lycium,americanum,Lycium_americanum,12
Solanaceae,Lycium,amoenum,Lycium_amoenum,12
Solanaceae,Lycium,andersonii,Lycium_andersonii,12
Solanaceae,Lycium,arenicola,Lycium_arenicola,36
Solanaceae,Lycium,arenicolum,Lycium_arenicolum,36
Solanaceae,Lycium,barbarum,Lycium_barbarum,12
Solanaceae,Lycium,barbarwn,Lycium_barbarwn,12
Solanaceae,Lycium,berlandieri,Lycium_berlandieri,12
Solanaceae,Lycium,bosciifolium,Lycium_bosciifolium,12
Solanaceae,Lycium,brevipes,Lycium_brevipes,12
Solanaceae,Lycium,californicum,Lycium_californicum,24
Solanaceae,Lycium,carolinianum,Lycium_carolinianum,12
Solanaceae,Lycium,cestroides,Lycium_cestroides,12
Solanaceae,Lycium,chanar,Lycium_chanar,12
Solanaceae,Lycium,chilense,Lycium_chilense,12
Solanaceae,Lycium,chinense,Lycium_chinense,12
Solanaceae,Lycium,ciliatum,Lycium_ciliatum,12
Solanaceae,Lycium,cinereum,Lycium_cinereum,12
Solanaceae,Lycium,cooperi,Lycium_cooperi,12
Solanaceae,Lycium,cuneatum,Lycium_cuneatum,12
Solanaceae,Lycium,curopaeum,Lycium_curopaeum,12
Solanaceae,Lycium,decumbens,Lycium_decumbens,12
Solanaceae,Lycium,depressum,Lycium_depressum,12
Solanaceae,Lycium,edgeworthii,Lycium_edgeworthii,12
Solanaceae,Lycium,eenii,Lycium_eenii,12
Solanaceae,Lycium,elongatum,Lycium_elongatum,12
Solanaceae,Lycium,europaeum,Lycium_europaeum,12
Solanaceae,Lycium,exsertum,Lycium_exsertum,24
Solanaceae,Lycium,ferocissimum,Lycium_ferocissimum,12
Solanaceae,Lycium,fremontii,Lycium_fremontii,48
Solanaceae,Lycium,fuscum,Lycium_fuscum,12
Solanaceae,Lycium,gilliesianum,Lycium_gilliesianum,12
Solanaceae,Lycium,grandicalyx,Lycium_grandicalyx,12
Solanaceae,Lycium,griseolum,Lycium_griseolum,12
Solanaceae,Lycium,halimifolium,Lycium_halimifolium,12
Solanaceae,Lycium,halimifolium MILL.,Lycium_halimifolium mill.,12
Solanaceae,Lycium,hirsutum,Lycium_hirsutum,12
Solanaceae,Lycium,horridum,Lycium_horridum,24
Solanaceae,Lycium,infaustum,Lycium_infaustum,12
Solanaceae,Lycium,intricatum,Lycium_intricatum,12
Solanaceae,Lycium,intrincatum,Lycium_intrincatum,12
Solanaceae,Lycium,isthmense,Lycium_isthmense,12
Solanaceae,Lycium,kopetdaghi,Lycium_kopetdaghi,12
Solanaceae,Lycium,macrodon,Lycium_macrodon,12
Solanaceae,Lycium,makranicum,Lycium_makranicum,12
Solanaceae,Lycium,mascarenense,Lycium_mascarenense,12
Solanaceae,Lycium,minutifolium,Lycium_minutifolium,12
Solanaceae,Lycium,morongii,Lycium_morongii,12
Solanaceae,Lycium,nodosum,Lycium_nodosum,12
Solanaceae,Lycium,oxycarpum,Lycium_oxycarpum,12
Solanaceae,Lycium,pallidum,Lycium_pallidum,12
Solanaceae,Lycium,parishii,Lycium_parishii,12
Solanaceae,Lycium,pilifolium,Lycium_pilifolium,12
Solanaceae,Lycium,potaninii,Lycium_potaninii,12
Solanaceae,Lycium,puberulum,Lycium_puberulum,12
Solanaceae,Lycium,pumilum,Lycium_pumilum,12
Solanaceae,Lycium,rachidocladum,Lycium_rachidocladum,12
Solanaceae,Lycium,richii,Lycium_richii,12
Solanaceae,Lycium,ruthenicum,Lycium_ruthenicum,12
Solanaceae,Lycium,sandwicense,Lycium_sandwicense,12
Solanaceae,Lycium,schweinfurthii,Lycium_schweinfurthii,12
Solanaceae,Lycium,shawii,Lycium_shawii,12
Solanaceae,Lycium,stenophyllum,Lycium_stenophyllum,12
Solanaceae,Lycium,tenue,Lycium_tenue,12
Solanaceae,Lycium,tenuispinosum,Lycium_tenuispinosum,12
Solanaceae,Lycium,tetrandrum,Lycium_tetrandrum,36
Solanaceae,Lycium,torreyi,Lycium_torreyi,12
Solanaceae,Lycium,villosum,Lycium_villosum,24
Solanaceae,Lycium,vimineum,Lycium_vimineum,12
Solanaceae,Mandragora,autumnalis,Mandragora_autumnalis,42
Solanaceae,Mandragora,caulescens,Mandragora_caulescens,24
Solanaceae,Margaranthus,solanaceus,Margaranthus_solanaceus,12
Solanaceae,Markea,longipes,Markea_longipes,12
Solanaceae,Metternichia,principis,Metternichia_principis,13
Solanaceae,Nicandra,Nicandra physalodes,Nicandra_nicandra physalodes,10
Solanaceae,Nicandra,physalodes,Nicandra_physalodes,10
Solanaceae,Nicandra,physaloides,Nicandra_physaloides,10
Solanaceae,Nicotiana,Nicotiana alata,Nicotiana_nicotiana alata,9
Solanaceae,Nicotiana,Nicotiana rustica,Nicotiana_nicotiana rustica,24
Solanaceae,Nicotiana,Nicotiana tabacum,Nicotiana_nicotiana tabacum,24
Solanaceae,Nicotiana,acaulis,Nicotiana_acaulis,12
Solanaceae,Nicotiana,acuminata,Nicotiana_acuminata,12
Solanaceae,Nicotiana,africana,Nicotiana_africana,23
Solanaceae,Nicotiana,alata,Nicotiana_alata,9
Solanaceae,Nicotiana,arentsii,Nicotiana_arentsii,24
Solanaceae,Nicotiana,attenuata,Nicotiana_attenuata,12
Solanaceae,Nicotiana,benavidesii,Nicotiana_benavidesii,12
Solanaceae,Nicotiana,benthamiana,Nicotiana_benthamiana,19
Solanaceae,Nicotiana,bigelovii,Nicotiana_bigelovii,24
Solanaceae,Nicotiana,bonariensis,Nicotiana_bonariensis,9
Solanaceae,Nicotiana,burbidgeae,Nicotiana_burbidgeae,21
Solanaceae,Nicotiana,caudigera,Nicotiana_caudigera,12
Solanaceae,Nicotiana,cavanillesii,Nicotiana_cavanillesii,12
Solanaceae,Nicotiana,clevelandii,Nicotiana_clevelandii,24
Solanaceae,Nicotiana,cordifolia,Nicotiana_cordifolia,12
Solanaceae,Nicotiana,corymboa,Nicotiana_corymboa,12
Solanaceae,Nicotiana,corymbosa,Nicotiana_corymbosa,12
Solanaceae,Nicotiana,cutleri,Nicotiana_cutleri,12
Solanaceae,Nicotiana,debneyi,Nicotiana_debneyi,24
Solanaceae,Nicotiana,eastii,Nicotiana_eastii,32
Solanaceae,Nicotiana,forgetiana,Nicotiana_forgetiana,9
Solanaceae,Nicotiana,fragrans,Nicotiana_fragrans,24
Solanaceae,Nicotiana,glandulosa,Nicotiana_glandulosa,21
Solanaceae,Nicotiana,glauca,Nicotiana_glauca,12
Solanaceae,Nicotiana,glutinosa,Nicotiana_glutinosa,12
Solanaceae,Nicotiana,gossei,Nicotiana_gossei,18
Solanaceae,Nicotiana,heterantha,Nicotiana_heterantha,24
Solanaceae,Nicotiana,kawakamii,Nicotiana_kawakamii,12
Solanaceae,Nicotiana,knightiana,Nicotiana_knightiana,12
Solanaceae,Nicotiana,langsdorffii,Nicotiana_langsdorffii,9
Solanaceae,Nicotiana,langsdorfii,Nicotiana_langsdorfii,9
Solanaceae,Nicotiana,linearis,Nicotiana_linearis,12
Solanaceae,Nicotiana,longibracteata,Nicotiana_longibracteata,12
Solanaceae,Nicotiana,longiflora,Nicotiana_longiflora,10
Solanaceae,Nicotiana,longifolia,Nicotiana_longifolia,10
Solanaceae,Nicotiana,miersii,Nicotiana_miersii,12
Solanaceae,Nicotiana,multivalvis,Nicotiana_multivalvis,24
Solanaceae,Nicotiana,mutabilis,Nicotiana_mutabilis,9
Solanaceae,Nicotiana,noctiflora,Nicotiana_noctiflora,12
Solanaceae,Nicotiana,obtusifolia,Nicotiana_obtusifolia,12
Solanaceae,Nicotiana,otophora,Nicotiana_otophora,12
Solanaceae,Nicotiana,paa,Nicotiana_paa,12
Solanaceae,Nicotiana,palmeri,Nicotiana_palmeri,12
Solanaceae,Nicotiana,pampasana,Nicotiana_pampasana,12
Solanaceae,Nicotiana,paniculata,Nicotiana_paniculata,12
Solanaceae,Nicotiana,pauciflora,Nicotiana_pauciflora,12
Solanaceae,Nicotiana,pauciflora.,Nicotiana_pauciflora.,12
Solanaceae,Nicotiana,petiolaris,Nicotiana_petiolaris,24
Solanaceae,Nicotiana,petunioides,Nicotiana_petunioides,12
Solanaceae,Nicotiana,plumbaginifolia,Nicotiana_plumbaginifolia,10
Solanaceae,Nicotiana,quadrivalvis,Nicotiana_quadrivalvis,24
Solanaceae,Nicotiana,repanda,Nicotiana_repanda,24
Solanaceae,Nicotiana,rosulata,Nicotiana_rosulata,20
Solanaceae,Nicotiana,rotundifolia,Nicotiana_rotundifolia,22
Solanaceae,Nicotiana,rustica,Nicotiana_rustica,24
Solanaceae,Nicotiana,sanguinea,Nicotiana_sanguinea,24
Solanaceae,Nicotiana,setchellii,Nicotiana_setchellii,12
Solanaceae,Nicotiana,solanifolia,Nicotiana_solanifolia,12
Solanaceae,Nicotiana,spegazzinii,Nicotiana_spegazzinii,12
Solanaceae,Nicotiana,stocktoni,Nicotiana_stocktoni,24
Solanaceae,Nicotiana,stocktonii,Nicotiana_stocktonii,24
Solanaceae,Nicotiana,suaveolens,Nicotiana_suaveolens,16
Solanaceae,Nicotiana,sylvestris,Nicotiana_sylvestris,12
Solanaceae,Nicotiana,tabaccum,Nicotiana_tabaccum,24
Solanaceae,Nicotiana,tabacum,Nicotiana_tabacum,24
Solanaceae,Nicotiana,tabaeum,Nicotiana_tabaeum,24
Solanaceae,Nicotiana,thyrsiflora,Nicotiana_thyrsiflora,12
Solanaceae,Nicotiana,tomentosa,Nicotiana_tomentosa,12
Solanaceae,Nicotiana,tomentosiformis,Nicotiana_tomentosiformis,12
Solanaceae,Nicotiana,trigonophylla,Nicotiana_trigonophylla,12
Solanaceae,Nicotiana,truncata,Nicotiana_truncata,18
Solanaceae,Nicotiana,undulata,Nicotiana_undulata,12
Solanaceae,Nicotiana,wigandioides,Nicotiana_wigandioides,12
