Family,Genus,sp,species,haploid
Liliaceae,Erythronium,umbilicatum,Erythronium_umbilicatum,12
Liliaceae,Fritillaria,Fritillaria meleagris,Fritillaria_fritillaria meleagris,12
Liliaceae,Fritillaria,acmopetala,Fritillaria_acmopetala,12
Liliaceae,Fritillaria,agrestis,Fritillaria_agrestis,12
Liliaceae,Fritillaria,alfredae,Fritillaria_alfredae,12
Liliaceae,Fritillaria,amabilis,Fritillaria_amabilis,11
Liliaceae,Fritillaria,anhuiensis,Fritillaria_anhuiensis,12
Liliaceae,Fritillaria,arianum,Fritillaria_arianum,12
Liliaceae,Fritillaria,armena,Fritillaria_armena,12
Liliaceae,Fritillaria,askabadensis,Fritillaria_askabadensis,12
Liliaceae,Fritillaria,assyriaca,Fritillaria_assyriaca,12
Liliaceae,Fritillaria,atrolineata,Fritillaria_atrolineata,12
Liliaceae,Fritillaria,atroplurpurea,Fritillaria_atroplurpurea,12
Liliaceae,Fritillaria,atropurpurea,Fritillaria_atropurpurea,12
Liliaceae,Fritillaria,aurea,Fritillaria_aurea,12
Liliaceae,Fritillaria,biebersteiniana,Fritillaria_biebersteiniana,12
Liliaceae,Fritillaria,biflora,Fritillaria_biflora,12
Liliaceae,Fritillaria,bithynica,Fritillaria_bithynica,12
Liliaceae,Fritillaria,boissieri,Fritillaria_boissieri,12
Liliaceae,Fritillaria,brandegeei,Fritillaria_brandegeei,12
Liliaceae,Fritillaria,brandegei,Fritillaria_brandegei,12
Liliaceae,Fritillaria,bucharica,Fritillaria_bucharica,12
Liliaceae,Fritillaria,bucharicum,Fritillaria_bucharicum,12
Liliaceae,Fritillaria,camschatcensis,Fritillaria_camschatcensis,12
Liliaceae,Fritillaria,carduchorum,Fritillaria_carduchorum,12
Liliaceae,Fritillaria,carica,Fritillaria_carica,12
Liliaceae,Fritillaria,caucasica,Fritillaria_caucasica,12
Liliaceae,Fritillaria,chlorantha,Fritillaria_chlorantha,12
Liliaceae,Fritillaria,chlororhabdota,Fritillaria_chlororhabdota,12
Liliaceae,Fritillaria,cirrhosa,Fritillaria_cirrhosa,12
Liliaceae,Fritillaria,conica,Fritillaria_conica,12
Liliaceae,Fritillaria,crassifolia,Fritillaria_crassifolia,12
Liliaceae,Fritillaria,dagana,Fritillaria_dagana,12
Liliaceae,Fritillaria,dajinensis,Fritillaria_dajinensis,12
Liliaceae,Fritillaria,davidii,Fritillaria_davidii,12
Liliaceae,Fritillaria,davisii,Fritillaria_davisii,7
Liliaceae,Fritillaria,degeniana,Fritillaria_degeniana,9
Liliaceae,Fritillaria,delphinensis,Fritillaria_delphinensis,12
Liliaceae,Fritillaria,drenovskii,Fritillaria_drenovskii,12
Liliaceae,Fritillaria,eduardii,Fritillaria_eduardii,12
Liliaceae,Fritillaria,ehrhartii,Fritillaria_ehrhartii,12
Liliaceae,Fritillaria,epirotica,Fritillaria_epirotica,12
Liliaceae,Fritillaria,euboeica,Fritillaria_euboeica,12
Liliaceae,Fritillaria,falcata,Fritillaria_falcata,12
Liliaceae,Fritillaria,fleischeriana,Fritillaria_fleischeriana,12
Liliaceae,Fritillaria,forbesii,Fritillaria_forbesii,12
Liliaceae,Fritillaria,gibbosum,Fritillaria_gibbosum,12
Liliaceae,Fritillaria,glauca,Fritillaria_glauca,12
Liliaceae,Fritillaria,glaucoviridis,Fritillaria_glaucoviridis,12
Liliaceae,Fritillaria,graeca,Fritillaria_graeca,12
Liliaceae,Fritillaria,grandiflora,Fritillaria_grandiflora,12
Liliaceae,Fritillaria,gussichiae,Fritillaria_gussichiae,12
Liliaceae,Fritillaria,hermontis,Fritillaria_hermontis,12
Liliaceae,Fritillaria,hermontis-amana,Fritillaria_hermontis-amana,12
Liliaceae,Fritillaria,hispanica,Fritillaria_hispanica,12
Liliaceae,Fritillaria,huangshanensis,Fritillaria_huangshanensis,12
Liliaceae,Fritillaria,hupehensis,Fritillaria_hupehensis,12
Liliaceae,Fritillaria,imperialis,Fritillaria_imperialis,12
Liliaceae,Fritillaria,involucrata,Fritillaria_involucrata,12
Liliaceae,Fritillaria,japonica,Fritillaria_japonica,11
Liliaceae,Fritillaria,kaiensis,Fritillaria_kaiensis,12
Liliaceae,Fritillaria,kamtschatcensis,Fritillaria_kamtschatcensis,12
Liliaceae,Fritillaria,kamtschatkensis,Fritillaria_kamtschatkensis,12
Liliaceae,Fritillaria,karelinii,Fritillaria_karelinii,12
Liliaceae,Fritillaria,koidzumiana,Fritillaria_koidzumiana,12
Liliaceae,Fritillaria,kotschyana,Fritillaria_kotschyana,12
Liliaceae,Fritillaria,kurdica,Fritillaria_kurdica,12
Liliaceae,Fritillaria,lagodechiana,Fritillaria_lagodechiana,12
Liliaceae,Fritillaria,lanceolata,Fritillaria_lanceolata,12
Liliaceae,Fritillaria,latifolia,Fritillaria_latifolia,12
Liliaceae,Fritillaria,legionensis,Fritillaria_legionensis,27
Liliaceae,Fritillaria,libanotica,Fritillaria_libanotica,12
Liliaceae,Fritillaria,liliacea,Fritillaria_liliacea,12
Liliaceae,Fritillaria,lusitanica,Fritillaria_lusitanica,12
Liliaceae,Fritillaria,lutea,Fritillaria_lutea,12
Liliaceae,Fritillaria,maximowiczii,Fritillaria_maximowiczii,12
Liliaceae,Fritillaria,meleagris,Fritillaria_meleagris,12
Liliaceae,Fritillaria,meleagris L.,Fritillaria_meleagris l.,12
Liliaceae,Fritillaria,mellea,Fritillaria_mellea,12
Liliaceae,Fritillaria,messanensis,Fritillaria_messanensis,12
Liliaceae,Fritillaria,michailovskyi,Fritillaria_michailovskyi,12
Liliaceae,Fritillaria,micrantha,Fritillaria_micrantha,12
Liliaceae,Fritillaria,monantha,Fritillaria_monantha,12
Liliaceae,Fritillaria,montana,Fritillaria_montana,9
Liliaceae,Fritillaria,muraiana,Fritillaria_muraiana,12
Liliaceae,Fritillaria,mutabilis,Fritillaria_mutabilis,12
Liliaceae,Fritillaria,nervosa,Fritillaria_nervosa,12
Liliaceae,Fritillaria,ningguoensis,Fritillaria_ningguoensis,12
Liliaceae,Fritillaria,obliqua,Fritillaria_obliqua,12
Liliaceae,Fritillaria,ojaiensis,Fritillaria_ojaiensis,7
Liliaceae,Fritillaria,olgae,Fritillaria_olgae,12
Liliaceae,Fritillaria,olivieri,Fritillaria_olivieri,12
Liliaceae,Fritillaria,oranensis,Fritillaria_oranensis,12
Liliaceae,Fritillaria,orientalis,Fritillaria_orientalis,9
Liliaceae,Fritillaria,orsiniana,Fritillaria_orsiniana,12
Liliaceae,Fritillaria,pallidiflora,Fritillaria_pallidiflora,12
Liliaceae,Fritillaria,pelinaea,Fritillaria_pelinaea,12
Liliaceae,Fritillaria,persica,Fritillaria_persica,12
Liliaceae,Fritillaria,phaeanthera,Fritillaria_phaeanthera,12
Liliaceae,Fritillaria,pinardi,Fritillaria_pinardi,12
Liliaceae,Fritillaria,pinardii,Fritillaria_pinardii,12
Liliaceae,Fritillaria,pinetorum,Fritillaria_pinetorum,12
Liliaceae,Fritillaria,pluriflora,Fritillaria_pluriflora,12
Liliaceae,Fritillaria,pontica,Fritillaria_pontica,12
Liliaceae,Fritillaria,pudica,Fritillaria_pudica,12
Liliaceae,Fritillaria,purdyi,Fritillaria_purdyi,12
Liliaceae,Fritillaria,pyrenaica,Fritillaria_pyrenaica,12
Liliaceae,Fritillaria,qimenensis,Fritillaria_qimenensis,12
Liliaceae,Fritillaria,raddeana,Fritillaria_raddeana,12
Liliaceae,Fritillaria,recurva,Fritillaria_recurva,12
Liliaceae,Fritillaria,reuteri,Fritillaria_reuteri,12
Liliaceae,Fritillaria,rhodia,Fritillaria_rhodia,12
Liliaceae,Fritillaria,rhodocanakis,Fritillaria_rhodocanakis,12
Liliaceae,Fritillaria,rodericki,Fritillaria_rodericki,12
Liliaceae,Fritillaria,roderickii,Fritillaria_roderickii,12
Liliaceae,Fritillaria,roylei,Fritillaria_roylei,12
Liliaceae,Fritillaria,sewerzowi,Fritillaria_sewerzowi,12
Liliaceae,Fritillaria,sewerzowii,Fritillaria_sewerzowii,12
Liliaceae,Fritillaria,"shikokiana,","Fritillaria_shikokiana,",12
Liliaceae,Fritillaria,sichuanica,Fritillaria_sichuanica,12
Liliaceae,Fritillaria,sororum,Fritillaria_sororum,12
Liliaceae,Fritillaria,stenanthera,Fritillaria_stenanthera,12
Liliaceae,Fritillaria,stenantherum,Fritillaria_stenantherum,12
Liliaceae,Fritillaria,stenophylla,Fritillaria_stenophylla,12
Liliaceae,Fritillaria,straussii,Fritillaria_straussii,12
Liliaceae,Fritillaria,striata,Fritillaria_striata,12
Liliaceae,Fritillaria,stribrnyi,Fritillaria_stribrnyi,12
Liliaceae,Fritillaria,taipaiensis,Fritillaria_taipaiensis,12
Liliaceae,Fritillaria,tenella,Fritillaria_tenella,9
Liliaceae,Fritillaria,thessala,Fritillaria_thessala,12
Liliaceae,Fritillaria,thunbergii,Fritillaria_thunbergii,12
Liliaceae,Fritillaria,tortifolia,Fritillaria_tortifolia,12
Liliaceae,Fritillaria,tubiformis,Fritillaria_tubiformis,12
Liliaceae,Fritillaria,tuntasia,Fritillaria_tuntasia,12
Liliaceae,Fritillaria,unibracteata,Fritillaria_unibracteata,12
Liliaceae,Fritillaria,ussuriensis,Fritillaria_ussuriensis,12
Liliaceae,Fritillaria,uva-vulpis,Fritillaria_uva-vulpis,12
Liliaceae,Fritillaria,verticillata,Fritillaria_verticillata,12
Liliaceae,Fritillaria,viridea,Fritillaria_viridea,12
Liliaceae,Fritillaria,wabuensis,Fritillaria_wabuensis,12
Liliaceae,Fritillaria,walujewii,Fritillaria_walujewii,12
Liliaceae,Fritillaria,xiaobeimu,Fritillaria_xiaobeimu,12
Liliaceae,Fritillaria,yuminensis,Fritillaria_yuminensis,12
Liliaceae,Fritillaria,yuzhongensis,Fritillaria_yuzhongensis,12
Liliaceae,Fritillaria,zagrica,Fritillaria_zagrica,12
Liliaceae,Gagea,Gagea bohemica,Gagea_gagea bohemica,30
Liliaceae,Gagea,Gagea lutea,Gagea_gagea lutea,36
Liliaceae,Gagea,Lloydia serotina,Gagea_lloydia serotina,12
Liliaceae,Gagea,aipetriensis,Gagea_aipetriensis,12
Liliaceae,Gagea,alexeenkoana,Gagea_alexeenkoana,12
Liliaceae,Gagea,anisanthos,Gagea_anisanthos,24
Liliaceae,Gagea,artemczukii,Gagea_artemczukii,12
Liliaceae,Gagea,arvensis,Gagea_arvensis,24
Liliaceae,Gagea,bohemica,Gagea_bohemica,30
Liliaceae,Gagea,bulbifera,Gagea_bulbifera,12
Liliaceae,Gagea,calantha,Gagea_calantha,12
Liliaceae,Gagea,calyptrifolia,Gagea_calyptrifolia,24
Liliaceae,Gagea,caroli-kochii,Gagea_caroli-kochii,12
Liliaceae,Gagea,caroly-kochii,Gagea_caroly-kochii,12
Liliaceae,Gagea,chanae,Gagea_chanae,24
Liliaceae,Gagea,charadzeae,Gagea_charadzeae,24
Liliaceae,Gagea,chlorantha,Gagea_chlorantha,12
Liliaceae,Gagea,chomutovae,Gagea_chomutovae,9
Liliaceae,Gagea,chrysantha,Gagea_chrysantha,18
Liliaceae,Gagea,commutata,Gagea_commutata,12
Liliaceae,Gagea,confusa,Gagea_confusa,18
Liliaceae,Gagea,davlianidzeae,Gagea_davlianidzeae,24
Liliaceae,Gagea,dayana,Gagea_dayana,12
Liliaceae,Gagea,dubia,Gagea_dubia,24
Liliaceae,Gagea,durieui,Gagea_durieui,18
Liliaceae,Gagea,elegans,Gagea_elegans,48
Liliaceae,Gagea,erubescens,Gagea_erubescens,12
Liliaceae,Gagea,fedtschenkoana,Gagea_fedtschenkoana,9
Liliaceae,Gagea,fibrosa,Gagea_fibrosa,12
Liliaceae,Gagea,fistulosa,Gagea_fistulosa,30
Liliaceae,Gagea,foliosa,Gagea_foliosa,18
Liliaceae,Gagea,fragifera,Gagea_fragifera,42
Liliaceae,Gagea,gageoides,Gagea_gageoides,24
Liliaceae,Gagea,germainae,Gagea_germainae,24
Liliaceae,Gagea,glacialis,Gagea_glacialis,24
Liliaceae,Gagea,glaucescens,Gagea_glaucescens,12
Liliaceae,Gagea,graeca,Gagea_graeca,8
Liliaceae,Gagea,graminifolia,Gagea_graminifolia,12
Liliaceae,Gagea,granatellii,Gagea_granatellii,18
Liliaceae,Gagea,granulosa,Gagea_granulosa,36
Liliaceae,Gagea,helenae,Gagea_helenae,12
Liliaceae,Gagea,jailensis,Gagea_jailensis,12
Liliaceae,Gagea,joannis,Gagea_joannis,12
Liliaceae,Gagea,kamelinii,Gagea_kamelinii,18
Liliaceae,Gagea,kashmirensis,Gagea_kashmirensis,12
Liliaceae,Gagea,longiscapa,Gagea_longiscapa,12
Liliaceae,Gagea,luberonensis,Gagea_luberonensis,18
Liliaceae,Gagea,ludmilae,Gagea_ludmilae,24
Liliaceae,Gagea,lutea,Gagea_lutea,36
Liliaceae,Gagea,lutea (L.) KER GAWL.,Gagea_lutea (l.) ker gawl.,36
Liliaceae,Gagea,mauritanica,Gagea_mauritanica,18
Liliaceae,Gagea,micrantha,Gagea_micrantha,12
Liliaceae,Gagea,minima,Gagea_minima,12
Liliaceae,Gagea,minima (L.) KER GAWL.,Gagea_minima (l.) ker gawl.,12
Liliaceae,Gagea,minutiflora,Gagea_minutiflora,12
Liliaceae,Gagea,nakaiana,Gagea_nakaiana,24
Liliaceae,Gagea,nevadensis,Gagea_nevadensis,18
Liliaceae,Gagea,ova,Gagea_ova,24
Liliaceae,Gagea,paczoskii,Gagea_paczoskii,24
Liliaceae,Gagea,paniculata,Gagea_paniculata,12
Liliaceae,Gagea,pannonicum,Gagea_pannonicum,9
Liliaceae,Gagea,peduncularis,Gagea_peduncularis,18
Liliaceae,Gagea,persica,Gagea_persica,24
Liliaceae,Gagea,podolica,Gagea_podolica,12
Liliaceae,Gagea,polidorii,Gagea_polidorii,36
Liliaceae,Gagea,pomeranica,Gagea_pomeranica,24
Liliaceae,Gagea,popovii,Gagea_popovii,12
Liliaceae,Gagea,praeciosa,Gagea_praeciosa,12
Liliaceae,Gagea,praemixta,Gagea_praemixta,12
Liliaceae,Gagea,pratensis,Gagea_pratensis,30
Liliaceae,Gagea,pratensis (PERS.) DUMORT.,Gagea_pratensis (pers.) dumort.,24
Liliaceae,Gagea,pusilla,Gagea_pusilla,12
Liliaceae,Gagea,reticulata,Gagea_reticulata,12
Liliaceae,Gagea,reverchoni,Gagea_reverchoni,12
Liliaceae,Gagea,reverchonii,Gagea_reverchonii,12
Liliaceae,Gagea,rigida,Gagea_rigida,12
Liliaceae,Gagea,serotina,Gagea_serotina,12
Liliaceae,Gagea,serotina (L.) RCHB.,Gagea_serotina (l.) rchb.,12
Liliaceae,Gagea,serotina*,Gagea_serotina*,12
Liliaceae,Gagea,sicula,Gagea_sicula,12
Liliaceae,Gagea,soleirolii,Gagea_soleirolii,18
Liliaceae,Gagea,spathacea,Gagea_spathacea,53
Liliaceae,Gagea,stipitata,Gagea_stipitata,36
Liliaceae,Gagea,subtilis,Gagea_subtilis,12
Liliaceae,Gagea,sylvatica,Gagea_sylvatica,36
Liliaceae,Gagea,tenera,Gagea_tenera,18
Liliaceae,Gagea,terraccianoana,Gagea_terraccianoana,12
Liliaceae,Gagea,testudina,Gagea_testudina,24
Liliaceae,Gagea,tisoniana,Gagea_tisoniana,12
Liliaceae,Gagea,transversalis,Gagea_transversalis,24
Liliaceae,Gagea,tribulbilla,Gagea_tribulbilla,18
Liliaceae,Gagea,triflora,Gagea_triflora,12
Liliaceae,Gagea,turkestanica,Gagea_turkestanica,12
Liliaceae,Gagea,vegeta,Gagea_vegeta,30
Liliaceae,Gagea,villosa,Gagea_villosa,24
Liliaceae,Lilium,Lilium martagon,Lilium_lilium martagon,12
Liliaceae,Lilium,Lilium pyrenaicum,Lilium_lilium pyrenaicum,12
Liliaceae,Lilium,albanicum,Lilium_albanicum,12
Liliaceae,Lilium,albanicurn,Lilium_albanicurn,12
Liliaceae,Lilium,amabile,Lilium_amabile,12
Liliaceae,Lilium,amoenum,Lilium_amoenum,12
Liliaceae,Lilium,armenurn,Lilium_armenurn,12
Liliaceae,Lilium,auratum,Lilium_auratum,12
Liliaceae,Lilium,avenaceum,Lilium_avenaceum,12
Liliaceae,Lilium,avenaceurn,Lilium_avenaceurn,12
Liliaceae,Lilium,bakerianum,Lilium_bakerianum,12
Liliaceae,Lilium,bolanderi,Lilium_bolanderi,12
Liliaceae,Lilium,bosniacum,Lilium_bosniacum,12
Liliaceae,Lilium,bosniacurn,Lilium_bosniacurn,12
Liliaceae,Lilium,brownii,Lilium_brownii,12
Liliaceae,Lilium,bulbiferum,Lilium_bulbiferum,12
Liliaceae,Lilium,bulbiferum L.,Lilium_bulbiferum l.,12
Liliaceae,Lilium,buschianum,Lilium_buschianum,12
Liliaceae,Lilium,callosum,Lilium_callosum,12
Liliaceae,Lilium,callosurn,Lilium_callosurn,12
Liliaceae,Lilium,canadense,Lilium_canadense,12
Liliaceae,Lilium,candidum,Lilium_candidum,12
Liliaceae,Lilium,candidum*,Lilium_candidum*,12
Liliaceae,Lilium,candidurn,Lilium_candidurn,12
Liliaceae,Lilium,carniolicum,Lilium_carniolicum,12
Liliaceae,Lilium,carolinianum,Lilium_carolinianum,12
Liliaceae,Lilium,catesbaei,Lilium_catesbaei,12
Liliaceae,Lilium,caucasicum,Lilium_caucasicum,12
Liliaceae,Lilium,caucasicurn,Lilium_caucasicurn,12
Liliaceae,Lilium,cernum,Lilium_cernum,12
Liliaceae,Lilium,cernuum,Lilium_cernuum,12
Liliaceae,Lilium,chalcedonicum,Lilium_chalcedonicum,12
Liliaceae,Lilium,chinense,Lilium_chinense,24
Liliaceae,Lilium,ciliatum,Lilium_ciliatum,12
Liliaceae,Lilium,columbianum,Lilium_columbianum,12
Liliaceae,Lilium,concolor,Lilium_concolor,12
Liliaceae,Lilium,dauricum,Lilium_dauricum,12
Liliaceae,Lilium,davidi,Lilium_davidi,12
Liliaceae,Lilium,davidii,Lilium_davidii,12
Liliaceae,Lilium,debile,Lilium_debile,12
Liliaceae,Lilium,distichum,Lilium_distichum,12
Liliaceae,Lilium,distichurn,Lilium_distichurn,12
Liliaceae,Lilium,duchartrei,Lilium_duchartrei,12
Liliaceae,Lilium,formosanum,Lilium_formosanum,12
Liliaceae,Lilium,georgicurn,Lilium_georgicurn,12
Liliaceae,Lilium,grayi,Lilium_grayi,12
Liliaceae,Lilium,hansoni,Lilium_hansoni,12
Liliaceae,Lilium,hansonii,Lilium_hansonii,12
Liliaceae,Lilium,henricii,Lilium_henricii,12
Liliaceae,Lilium,henryi,Lilium_henryi,12
Liliaceae,Lilium,hollandicum,Lilium_hollandicum,12
Liliaceae,Lilium,humboldti,Lilium_humboldti,12
Liliaceae,Lilium,humboldtii,Lilium_humboldtii,12
Liliaceae,Lilium,jankae,Lilium_jankae,12
Liliaceae,Lilium,japonicum,Lilium_japonicum,12
Liliaceae,Lilium,japonicurn,Lilium_japonicurn,18
Liliaceae,Lilium,kelleyanum,Lilium_kelleyanum,12
Liliaceae,Lilium,kelloggii,Lilium_kelloggii,12
Liliaceae,Lilium,kesselringianurn,Lilium_kesselringianurn,12
Liliaceae,Lilium,lancifolium,Lilium_lancifolium,18
Liliaceae,Lilium,lancifoliurn,Lilium_lancifoliurn,12
Liliaceae,Lilium,lankongense,Lilium_lankongense,12
Liliaceae,Lilium,ledebourii,Lilium_ledebourii,12
Liliaceae,Lilium,leichtlinii,Lilium_leichtlinii,12
Liliaceae,Lilium,longiflornm,Lilium_longiflornm,24
Liliaceae,Lilium,longiflorum,Lilium_longiflorum,12
Liliaceae,Lilium,mackliniae,Lilium_mackliniae,12
Liliaceae,Lilium,maculatum,Lilium_maculatum,12
Liliaceae,Lilium,maritimum,Lilium_maritimum,12
Liliaceae,Lilium,martagon,Lilium_martagon,12
Liliaceae,Lilium,martagon L.,Lilium_martagon l.,12
Liliaceae,Lilium,maximowiczii,Lilium_maximowiczii,12
Liliaceae,Lilium,maximowitzii,Lilium_maximowitzii,12
Liliaceae,Lilium,medeoloides,Lilium_medeoloides,12
Liliaceae,Lilium,megalanthum,Lilium_megalanthum,12
Liliaceae,Lilium,michauxii,Lilium_michauxii,12
Liliaceae,Lilium,michiganense,Lilium_michiganense,12
Liliaceae,Lilium,miquelianum,Lilium_miquelianum,12
Liliaceae,Lilium,monadelphum,Lilium_monadelphum,12
Liliaceae,Lilium,monodelphum,Lilium_monodelphum,12
Liliaceae,Lilium,myriophyllum,Lilium_myriophyllum,12
Liliaceae,Lilium,nana,Lilium_nana,24
Liliaceae,Lilium,nanum,Lilium_nanum,24
Liliaceae,Lilium,neilgherense,Lilium_neilgherense,12
Liliaceae,Lilium,neilgherrense,Lilium_neilgherrense,12
Liliaceae,Lilium,nepalense,Lilium_nepalense,12
Liliaceae,Lilium,nobilissimum,Lilium_nobilissimum,12
Liliaceae,Lilium,occidentale,Lilium_occidentale,12
Liliaceae,Lilium,pardalinum,Lilium_pardalinum,12
Liliaceae,Lilium,parryi,Lilium_parryi,12
Liliaceae,Lilium,parvum,Lilium_parvum,12
