Family,Genus,sp,species,haploid
Nymphalidae,Argynnis,adippe,Argynnis_adippe,29
Nymphalidae,Argynnis,aglaia,Argynnis_aglaia,29
Nymphalidae,Argynnis,aglaja,Argynnis_aglaja,29
Nymphalidae,Argynnis,aglaja,Argynnis_aglaja,29
Nymphalidae,Argynnis,aglaja,Argynnis_aglaja,29
Nymphalidae,Argynnis,aglaja,Argynnis_aglaja,29
Nymphalidae,Argynnis,anadyomene,Argynnis_anadyomene,36
Nymphalidae,Argynnis,anadyomene,Argynnis_anadyomene_midas,37
Nymphalidae,Argynnis,charlotta,Argynnis_charlotta,29
Nymphalidae,Argynnis,childreni,Argynnis_childreni,31
Nymphalidae,Argynnis,laodica,Argynnis_laodica,31
Nymphalidae,Argynnis,laodice,Argynnis_laodice,31
Nymphalidae,Argynnis,niobe,Argynnis_niobe,29
Nymphalidae,Argynnis,pandora,Argynnis_pandora,29
Nymphalidae,Argynnis,paphia,Argynnis_paphia_geisha,29
Nymphalidae,Argynnis,paphia,Argynnis_paphia,29
Nymphalidae,Argynnis,paphia,Argynnis_paphia,29
Nymphalidae,Argynnis,ruslana,Argynnis_ruslana,26
Nymphalidae,Argyreuptychia,palladia,Argyreuptychia_palladia,105
Nymphalidae,Argyreuptychia,penelope,Argyreuptychia_penelope,30
Nymphalidae,Argyreus,hyperbius,Argyreus_hyperbius,31
Nymphalidae,Argyronome,loadice,Argyronome_loadice_japonica,31
Nymphalidae,Argyronome,loadice,Argyronome_loadice,31
Nymphalidae,Argyronome,ruslana,Argyronome_ruslana_lysippe,26
Nymphalidae,Argyronome,ruslana,Argyronome_ruslana,26
Nymphalidae,Asterocampa,celtis,Asterocampa_celtis,31
Nymphalidae,Asterocampa,leilia,Asterocampa_leilia,31
Nymphalidae,Asterocampa,leilia,Asterocampa_leilia,31
Nymphalidae,Asterope,sp.,Asterope_sp.,10
Nymphalidae,Athesis,clearista,Athesis_clearista,24
Nymphalidae,Athyrtis,mechanitis,Athyrtis_mechanitis,50
Nymphalidae,Auca,coctei,Auca_coctei,20
Nymphalidae,Auca,coctei,Auca_coctei,20
Nymphalidae,Auca,nycteropus,Auca_nycteropus,7
Nymphalidae,Baeotus,deucalion,Baeotus_deucalion,15
Nymphalidae,Baeotus,deucalion,Baeotus_deucalion,15
Nymphalidae,Baeotus,sp.,Baeotus_sp.,14
Nymphalidae,Bebearia,mardania,Bebearia_mardania,33
Nymphalidae,Biblis,hyperia,Biblis_hyperia,28
Nymphalidae,Biblis,hyperia,Biblis_hyperia,28
Nymphalidae,Bicyclus,anynana,Bicyclus_anynana,28
Nymphalidae,Bicylus,funebris,Bicylus_funebris,29
Nymphalidae,Bicylus,sandace,Bicylus_sandace,28
Nymphalidae,Bicylus,vulgaris,Bicylus_vulgaris,28
Nymphalidae,Bicylus,zinebi,Bicylus_zinebi,26
Nymphalidae,Blepolenis,batea,Blepolenis_batea,30
Nymphalidae,Boloria,aquilonaris,Boloria_aquilonaris,30
Nymphalidae,Boloria,eunomia,Boloria_eunomia,28
Nymphalidae,Boloria,eunomia,Boloria_eunomia,28
Nymphalidae,Boloria,euphrosyne,Boloria_euphrosyne,31
Nymphalidae,Boloria,freija,Boloria_freija,31
Nymphalidae,Boloria,frigga,Boloria_frigga,31
Nymphalidae,Boloria,graeca,Boloria_graeca,31
Nymphalidae,Boloria,napaea,Boloria_napaea,31
Nymphalidae,Boloria,pales,Boloria_pales,30
Nymphalidae,Boloria,pales,Boloria_pales,30
Nymphalidae,Boloria,selene,Boloria_selene,30
Nymphalidae,Boloria,thore,Boloria_thore,30
Nymphalidae,Boloria,titania,Boloria_titania_helena,30
Nymphalidae,Boloria,titania,Boloria_titania_helena,31
Nymphalidae,Brassolis,astyra,Brassolis_astyra,28
Nymphalidae,Brassolis,sophorae,Brassolis_sophorae,29
Nymphalidae,Brassolis,sophorae,Brassolis_sophorae,29
Nymphalidae,Brentesia,circe,Brentesia_circe,29
Nymphalidae,Brenthis,daphne,Brenthis_daphne,13
Nymphalidae,Brenthis,daphne,Brenthis_daphne_rabdia,14
Nymphalidae,Brenthis,hecate,Brenthis_hecate,34
Nymphalidae,Brenthis,ino,Brenthis_ino,13
Nymphalidae,Brenthis,ino,Brenthis_ino_mashurnsis,14
Nymphalidae,Brenthis,ino,Brenthis_ino_tigroides,14
Nymphalidae,Brenthis,ino,Brenthis_ino,14
Nymphalidae,Byblia,anvatara,Byblia_anvatara,26
Nymphalidae,Caduga,sita,Caduga_sita,47
Nymphalidae,Caerois,chorinaeus,Caerois_chorinaeus,29
Nymphalidae,Caerois,chorinaeus,Caerois_chorinaeus,29
Nymphalidae,Caerois,taygetina,Caerois_taygetina,29
Nymphalidae,Caligo,atreus,Caligo_atreus,29
Nymphalidae,Caligo,atreus,Caligo_atreus,29
Nymphalidae,Caligo,beltrao,Caligo_beltrao,29
Nymphalidae,Caligo,brasiliensis,Caligo_brasiliensis,29
Nymphalidae,Caligo,euphorbus,Caligo_euphorbus,27
Nymphalidae,Caligo,euphorbus,Caligo_euphorbus,27
Nymphalidae,Caligo,eurilochus,Caligo_eurilochus,29
Nymphalidae,Caligo,idomeneus,Caligo_idomeneus,29
Nymphalidae,Caligo,idomeneus,Caligo_idomeneus,29
Nymphalidae,Caligo,illioneus,Caligo_illioneus_illioneus,29
Nymphalidae,Caligo,illioneus,Caligo_illioneus,29
Nymphalidae,Caligo,illioneus,Caligo_illioneus,29
Nymphalidae,Caligo,sp.,Caligo_sp.,29
Nymphalidae,Caligo,sp.,Caligo_sp.,30
Nymphalidae,Caligo,teucer,Caligo_teucer,28
Nymphalidae,Caligo,teucer,Caligo_teucer,29
Nymphalidae,Caligo,teucer,Caligo_teucer_japetus,30
Nymphalidae,Caligo,teucer,Caligo_teucer,30
Nymphalidae,Caligo,teucerssp.,Caligo_teucerssp.,28
Nymphalidae,Caligo,zeuxippus,Caligo_zeuxippus,29
Nymphalidae,Callicore,hydaspes,Callicore_hydaspes,30
Nymphalidae,Callicore,lyca,Callicore_lyca,31
Nymphalidae,Callicore,tolima,Callicore_tolima,21
Nymphalidae,Callicore,tolina,Callicore_tolina,21
Nymphalidae,Callithea,markii,Callithea_markii,10
Nymphalidae,Callithomia,alexirrhoe,Callithomia_alexirrhoe,12
Nymphalidae,Callithomia,hezia,Callithomia_hezia_beronilla,11
Nymphalidae,Callithomia,lenea,Callithomia_lenea,12
Nymphalidae,Castilia,eranites,Castilia_eranites,31
Nymphalidae,Castilia,eranitis,Castilia_eranitis,31
Nymphalidae,Catoblepia,amphirhoe,Catoblepia_amphirhoe,29
Nymphalidae,Catoblepia,amphiroe,Catoblepia_amphiroe,29
Nymphalidae,Catonephele,antinoe,Catonephele_antinoe,14
Nymphalidae,Catonephele,antinoe,Catonephele_antinoe,14
Nymphalidae,Catonephele,chromis,Catonephele_chromis,15
Nymphalidae,Catonephele,numilia,Catonephele_numilia,15
Nymphalidae,Catonephele,numilia,Catonephele_numilia,15
Nymphalidae,Catonephele,nyctimus,Catonephele_nyctimus,23
Nymphalidae,Catonephele,nyctinus,Catonephele_nyctinus,23
Nymphalidae,Catonephele,orites,Catonephele_orites,21
Nymphalidae,Catonephele,salambria,Catonephele_salambria,15
Nymphalidae,Ceratinia,neso,Ceratinia_neso,14
Nymphalidae,Ceratinia,tutia,Ceratinia_tutia,17
Nymphalidae,Ceratiscada,doto,Ceratiscada_doto,12
Nymphalidae,Cercyonis,oetus,Cercyonis_oetus,27
Nymphalidae,Cercyonis,pegala,Cercyonis_pegala,27
Nymphalidae,Cethosa,chrysippe,Cethosa_chrysippe,31
Nymphalidae,Cethosia,biblis,Cethosia_biblis,31
Nymphalidae,Charaxes,analava,Charaxes_analava,24
Nymphalidae,Charaxes,andara,Charaxes_andara,30
Nymphalidae,Charaxes,antamboulou,Charaxes_antamboulou,25
Nymphalidae,Charaxes,bernardus,Charaxes_bernardus,25
Nymphalidae,Charaxes,fulvescens,Charaxes_fulvescens,57
Nymphalidae,Charaxes,jasius,Charaxes_jasius,25
Nymphalidae,Charaxes,zingha,Charaxes_zingha,26
Nymphalidae,Charaxes,zingha,Charaxes_zingha,27
Nymphalidae,Charaxes,zoolina,Charaxes_zoolina_betsimisaraka,26
Nymphalidae,Chazara,briseis,Chazara_briseis,28
Nymphalidae,Chillanella,stelligera,Chillanella_stelligera,17
Nymphalidae,Chloreuptychia,arnaca,Chloreuptychia_arnaca,13
Nymphalidae,Chloreuptychia,arnaca,Chloreuptychia_arnaca,13
Nymphalidae,Chloropoea,gottbergi,Chloropoea_gottbergi,30
Nymphalidae,Chlosyne,damaetas,Chlosyne_damaetas,31
Nymphalidae,Chlosyne,damoetas,Chlosyne_damoetas,31
Nymphalidae,Chlosyne,gaudealis,Chlosyne_gaudealis,31
Nymphalidae,Chlosyne,gaudialis,Chlosyne_gaudialis,31
Nymphalidae,Chlosyne,harrish,Chlosyne_harrish,31
Nymphalidae,Chlosyne,harrisii,Chlosyne_harrisii,31
Nymphalidae,Chlosyne,hippodrome,Chlosyne_hippodrome,31
Nymphalidae,Chlosyne,hippodrome,Chlosyne_hippodrome,31
Nymphalidae,Chlosyne,janais,Chlosyne_janais,31
Nymphalidae,Chlosyne,janais,Chlosyne_janais,31
Nymphalidae,Chlosyne,lacina,Chlosyne_lacina_lacinia,31
Nymphalidae,Chlosyne,lacinia,Chlosyne_lacinia_adjutrix,31
Nymphalidae,Chlosyne,lacinia,Chlosyne_lacinia,31
Nymphalidae,Chlosyne,narva,Chlosyne_narva,31
Nymphalidae,Chlosyne,narva,Chlosyne_narva,31
Nymphalidae,Chlosyne,palla,Chlosyne_palla,31
Nymphalidae,Cithaerias,aurora,Cithaerias_aurora,12
Nymphalidae,Cithaerias,pireta,Cithaerias_pireta_aurora,12
Nymphalidae,Cithaerias,pireta,Cithaerias_pireta,25
Nymphalidae,Cithaerias,pireta,Cithaerias_pireta,25
Nymphalidae,Clossiana,myrina,Clossiana_myrina,30
Nymphalidae,Clossiana,thore,Clossiana_thore_jezoensis,31
Nymphalidae,Clossiana,titania,Clossiana_titania,31
Nymphalidae,Coea,acheronta,Coea_acheronta,31
Nymphalidae,Coea,acheronta,Coea_acheronta,31
Nymphalidae,Coenonympha,arcania,Coenonympha_arcania,32
Nymphalidae,Coenonympha,dorus,Coenonympha_dorus,29
Nymphalidae,Coenonympha,iphis,Coenonympha_iphis,29
Nymphalidae,Coenonympha,oedippus,Coenonympha_oedippus,29
Nymphalidae,Coenonympha,pamphilus,Coenonympha_pamphilus,29
Nymphalidae,Coenonympha,pamphilus,Coenonympha_pamphilus,29
Nymphalidae,Coenonympha,saadi,Coenonympha_saadi,29
Nymphalidae,Coenonympha,tullia,Coenonympha_tullia_occupata,29
Nymphalidae,Coenonympha,tullia,Coenonympha_tullia,29
Nymphalidae,Coenonympha,tullia,Coenonympha_tullia,29
Nymphalidae,Colobura,dirce,Colobura_dirce,31
Nymphalidae,Colobura,dirce,Colobura_dirce,31
Nymphalidae,Consul,electra,Consul_electra,20
Nymphalidae,Consul,fabius,Consul_fabius,27
Nymphalidae,Consul,fabius,Consul_fabius,27
Nymphalidae,Consul,panariste,Consul_panariste,11
Nymphalidae,Corades,enyo,Corades_enyo,29
Nymphalidae,Corades,enyo,Corades_enyo,29
Nymphalidae,Corades,iduna,Corades_iduna_procellaria,29
Nymphalidae,Corades,iduna,Corades_iduna,29
Nymphalidae,Cupha,erymanthis,Cupha_erymanthis_erymanthis,31
Nymphalidae,Cupha,prosope,Cupha_prosope,31
Nymphalidae,Cybdelis,phaesila,Cybdelis_phaesila,23
Nymphalidae,Cybdelis,phaisile,Cybdelis_phaisile,23
Nymphalidae,Cyrestis,thyodamas,Cyrestis_thyodamas_formosana,31
Nymphalidae,Cyrestis,thyodamas,Cyrestis_thyodamas,31
Nymphalidae,Damora,sagana,Damora_sagana_Iiane,31
Nymphalidae,Danaus,chrysippus,Danaus_chrysippus,30
Nymphalidae,Danaus,chrysippus,Danaus_chrysippus,30
Nymphalidae,Danaus,chrysippus,Danaus_chrysippus,31
Nymphalidae,Danaus,cleophile,Danaus_cleophile,30
Nymphalidae,Danaus,eresimus,Danaus_eresimus,30
Nymphalidae,Danaus,erippus,Danaus_erippus,30
Nymphalidae,Danaus,genutia,Danaus_genutia,30
Nymphalidae,Danaus,gilippus,Danaus_gilippus,29
Nymphalidae,Danaus,gilippus,Danaus_gilippus,29
Nymphalidae,Danaus,plexippus,Danaus_plexippus,28
Nymphalidae,Danaus,plexippus,Danaus_plexippus,30
Nymphalidae,Danaus,plexippus,Danaus_plexippus,30
Nymphalidae,Diaethria,anna,Diaethria_anna,31
Nymphalidae,Diaethria,candrena,Diaethria_candrena,31
Nymphalidae,Diaethria,candrena,Diaethria_candrena,31
Nymphalidae,Diaethria,clymena,Diaethria_clymena,31
Nymphalidae,Diaethria,clymena,Diaethria_clymena,31
Nymphalidae,Dione,glycera,Dione_glycera,31
Nymphalidae,Dione,glycera,Dione_glycera,31
Nymphalidae,Dione,juno,Dione_juno,31
Nymphalidae,Dione,juno,Dione_juno,31
Nymphalidae,Dione,moneta,Dione_moneta,31
Nymphalidae,Dione,moneta,Dione_moneta,31
Nymphalidae,Dircenna,adina,Dircenna_adina,14
Nymphalidae,Dircenna,dero,Dircenna_dero,15
Nymphalidae,Dircenna,jemina,Dircenna_jemina,19
Nymphalidae,Dircenna,loreta,Dircenna_loreta,12
Nymphalidae,Dircenna,paradoxa,Dircenna_paradoxa,17
Nymphalidae,Doxocopa,agathina,Doxocopa_agathina,31
Nymphalidae,Doxocopa,elis,Doxocopa_elis,31
Nymphalidae,Doxocopa,laure,Doxocopa_laure,31
Nymphalidae,Doxocopa,laurentia,Doxocopa_laurentia,31
Nymphalidae,Doxocopa,linda,Doxocopa_linda,32
Nymphalidae,Doxocopa,sp.,Doxocopa_sp.,31
Nymphalidae,Dryadula,phaetusa,Dryadula_phaetusa,31
Nymphalidae,Dryadula,phaetusa,Dryadula_phaetusa,31
Nymphalidae,Dryas,iulia,Dryas_iulia,31
Nymphalidae,Dryas,iulia,Dryas_iulia,31
Nymphalidae,Dryas,iulia,Dryas_iulia,31
Nymphalidae,Dygoris,dircenna,Dygoris_dircenna,36
Nymphalidae,Dynamine,agacles,Dynamine_agacles,29
Nymphalidae,Dynamine,arene,Dynamine_arene,30
Nymphalidae,Dynamine,athemon,Dynamine_athemon,29
Nymphalidae,Dynamine,athemon,Dynamine_athemon,29
Nymphalidae,Dynamine,coenus,Dynamine_coenus,30
Nymphalidae,Dynamine,coenus,Dynamine_coenus,30
Nymphalidae,Dynamine,mylitta,Dynamine_mylitta,29
Nymphalidae,Dynamine,myrrhina,Dynamine_myrrhina,29
Nymphalidae,Dynamine,myrrhina,Dynamine_myrrhina,29
Nymphalidae,Dynamine,tithia,Dynamine_tithia,30
Nymphalidae,Dynamine,tithia,Dynamine_tithia,30
Nymphalidae,Dynastor,darius,Dynastor_darius,28
Nymphalidae,Dynastor,darius,Dynastor_darius,29
Nymphalidae,Ectima,lirides,Ectima_lirides,16
Nymphalidae,Ectima,liriope,Ectima_liriope,16
Nymphalidae,Elymnias,hypermnestra,Elymnias_hypermnestra_hainana,26
Nymphalidae,Elymniopsis,bammakoo,Elymniopsis_bammakoo,26
Nymphalidae,Elzunia,humboldt,Elzunia_humboldt,14
Nymphalidae,Elzunia,pavoni,Elzunia_pavoni,20
Nymphalidae,Epiphile,adrasta,Epiphile_adrasta,29
Nymphalidae,Epiphile,hubneri,Epiphile_hubneri,32
Nymphalidae,Epiphile,huebneri,Epiphile_huebneri,32
Nymphalidae,Epiphile,huebneri,Epiphile_huebneri,32
Nymphalidae,Epiphile,orea,Epiphile_orea,32
Nymphalidae,Episcada,clausina,Episcada_clausina_striposis,21
Nymphalidae,Episcada,hemixanthe,Episcada_hemixanthe,16
Nymphalidae,Episcada,hymenaea,Episcada_hymenaea,15
Nymphalidae,Episcada,mira,Episcada_mira,17
Nymphalidae,Episcada,montanella,Episcada_montanella,24
Nymphalidae,Episcada,polita,Episcada_polita,28
Nymphalidae,Episcada,salvinia,Episcada_salvinia,34
Nymphalidae,Episcada,sylpha,Episcada_sylpha,31
Nymphalidae,Epityches,eupompe,Epityches_eupompe,17
Nymphalidae,Erebia,aethiopellus,Erebia_aethiopellus,7
Nymphalidae,Erebia,aethiops,Erebia_aethiops,21
Nymphalidae,Erebia,arvernensis,Erebia_arvernensis,10
Nymphalidae,Erebia,arvernensis,Erebia_arvernensis,10
Nymphalidae,Erebia,arvernensis,Erebia_arvernensis,10
Nymphalidae,Erebia,calcarius,Erebia_calcarius,8
Nymphalidae,Erebia,callias,Erebia_callias,15
Nymphalidae,Erebia,cassioides,Erebia_cassioides_arvernensis,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_dolomitensis,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_illyrica,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_illyromacedonica,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_majellana,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_pseudocarmenta,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides_pseudomurina,10
Nymphalidae,Erebia,cassioides,Erebia_cassioides,10
Nymphalidae,Erebia,claudina,Erebia_claudina,18
Nymphalidae,Erebia,disa,Erebia_disa,29
Nymphalidae,Erebia,discoidalis,Erebia_discoidalis,28
Nymphalidae,Erebia,epiphron,Erebia_epiphron,17
Nymphalidae,Erebia,epiphron,Erebia_epiphron,17
Nymphalidae,Erebia,epipsodea,Erebia_epipsodea,11
Nymphalidae,Erebia,epistygne,Erebia_epistygne,28
Nymphalidae,Erebia,eriphyle,Erebia_eriphyle,29
Nymphalidae,Erebia,gorge,Erebia_gorge,21
Nymphalidae,Erebia,gorgone,Erebia_gorgone,12
Nymphalidae,Erebia,hewitsonii,Erebia_hewitsonii,11
Nymphalidae,Erebia,hispania,Erebia_hispania,25
Nymphalidae,Erebia,iranica,Erebia_iranica_savalanica,51
Nymphalidae,Erebia,iranica,Erebia_iranica_transcaucasia,52
Nymphalidae,Erebia,lappona,Erebia_lappona,28
Nymphalidae,Erebia,lefebyrei,Erebia_lefebyrei,22
Nymphalidae,Erebia,ligea,Erebia_ligea,29
Nymphalidae,Erebia,magdalena,Erebia_magdalena,29
Nymphalidae,Erebia,manto,Erebia_manto,29
Nymphalidae,Erebia,medusa,Erebia_medusa_polaris,11
Nymphalidae,Erebia,medusa,Erebia_medusa,11
Nymphalidae,Erebia,melampus,Erebia_melampus,19
Nymphalidae,Erebia,melas,Erebia_melas,21
Nymphalidae,Erebia,meolans,Erebia_meolans,14
Nymphalidae,Erebia,mnestra,Erebia_mnestra,12
Nymphalidae,Erebia,montanus,Erebia_montanus,24
Nymphalidae,Erebia,neoridas,Erebia_neoridas,23
Nymphalidae,Erebia,nerine,Erebia_nerine,22
Nymphalidae,Erebia,niphonica,Erebia_niphonica,19
Nymphalidae,Erebia,nivalis,Erebia_nivalis,11
Nymphalidae,Erebia,oeme,Erebia_oeme,14
Nymphalidae,Erebia,ottomana,Erebia_ottomana,40
Nymphalidae,Erebia,pandrose,Erebia_pandrose,28
Nymphalidae,Erebia,pharte,Erebia_pharte,19
Nymphalidae,Erebia,pluto,Erebia_pluto,19
Nymphalidae,Erebia,pronoe,Erebia_pronoe,19
Nymphalidae,Erebia,rondoui,Erebia_rondoui,24
Nymphalidae,Erebia,scipio,Erebia_scipio,22
Nymphalidae,Erebia,serotina,Erebia_serotina,18
Nymphalidae,Erebia,serotina,Erebia_serotina,18
Nymphalidae,Erebia,sthennyo,Erebia_sthennyo,28
Nymphalidae,Erebia,stirius,Erebia_stirius,22
Nymphalidae,Erebia,styx,Erebia_styx,23
Nymphalidae,Erebia,triarius,Erebia_triarius,16
Nymphalidae,Erebia,tyndarus,Erebia_tyndarus_semimurina,10
Nymphalidae,Erebia,tyndarus,Erebia_tyndarus,10
Nymphalidae,Erebia,tyndarus,Erebia_tyndarus_warreniana,11
Nymphalidae,Eresia,datis,Eresia_datis,33
Nymphalidae,Eresia,emerantia,Eresia_emerantia,31
Nymphalidae,Eresia,emerantia,Eresia_emerantia,31
Nymphalidae,Eresia,lansdorfi,Eresia_lansdorfi,31
Nymphalidae,Eresia,lansdorfi,Eresia_lansdorfi,31
Nymphalidae,Erichthodes,arius,Erichthodes_arius,38
Nymphalidae,Erichthodes,erichtho,Erichthodes_erichtho,13
Nymphalidae,Erichthodes,s.l.,Erichthodes_s.l._arius,38
Nymphalidae,Eryphanis,polyxena,Eryphanis_polyxena,29
Nymphalidae,Eryphanis,polyxena,Eryphanis_polyxena,29
Nymphalidae,Eryphanis,reevesii,Eryphanis_reevesii,31
Nymphalidae,Etcheverrius,chiliensis,Etcheverrius_chiliensis,60
Nymphalidae,Etcheverrius,chiliensis,Etcheverrius_chiliensis,60
Nymphalidae,Eueides,eanes,Eueides_eanes,31
Nymphalidae,Eueides,isabella,Eueides_isabella,31
Nymphalidae,Eueides,isabella,Eueides_isabella,31
Nymphalidae,Eueides,lampeto,Eueides_lampeto,31
Nymphalidae,Eueides,lybia,Eueides_lybia,31
Nymphalidae,Eueides,parana,Eueides_parana,31
Nymphalidae,Eueides,pavana,Eueides_pavana,31
Nymphalidae,Eueides,procula,Eueides_procula,31
Nymphalidae,Eueides,procula,Eueides_procula,31
Nymphalidae,Eueides,tales,Eueides_tales,31
Nymphalidae,Eueides,tibilia,Eueides_tibilia,31
Nymphalidae,Eueides,vibilia,Eueides_vibilia,31
Nymphalidae,Eunica,alcmena,Eunica_alcmena_flora,30
Nymphalidae,Eunica,bechina,Eunica_bechina,28
Nymphalidae,Eunica,bechina,Eunica_bechina,28
Nymphalidae,Eunica,cuvieri,Eunica_cuvieri,31
Nymphalidae,Eunica,cuvierii,Eunica_cuvierii,31
Nymphalidae,Eunica,eburnea,Eunica_eburnea,30
Nymphalidae,Eunica,eurota,Eunica_eurota,30
Nymphalidae,Eunica,ingens,Eunica_ingens,30
Nymphalidae,Eunica,macris,Eunica_macris,16
Nymphalidae,Eunica,malvina,Eunica_malvina,31
Nymphalidae,Eunica,monima,Eunica_monima,31
Nymphalidae,Eunica,monima,Eunica_monima,31
Nymphalidae,Eunica,mygdonia,Eunica_mygdonia,31
Nymphalidae,Eunica,nr,Eunica_nr_orphise,29
Nymphalidae,Eunica,nr,Eunica_nr_eurota,30
Nymphalidae,Eunica,orphise,Eunica_orphise,29
Nymphalidae,Eunica,sp.,Eunica_sp.,15
Nymphalidae,Eunica,sp.,Eunica_sp.,31
Nymphalidae,Eunica,sp.,Eunica_sp.,31
Nymphalidae,Eunica,tatila,Eunica_tatila,26
Nymphalidae,Eunica,tatila,Eunica_tatila,26
Nymphalidae,Euphaedra,eberti,Euphaedra_eberti,30
Nymphalidae,Euphaedra,edwardsii,Euphaedra_edwardsii,30
Nymphalidae,Euphaedra,spaciosa,Euphaedra_spaciosa,30
Nymphalidae,Euphydryas,aurinia,Euphydryas_aurinia_barraguei,30
Nymphalidae,Euphydryas,aurinia,Euphydryas_aurinia,30
Nymphalidae,Euphydryas,cynthia,Euphydryas_cynthia,31
Nymphalidae,Euploea,core,Euploea_core,30
Nymphalidae,Euploea,leuctostictos,Euploea_leuctostictos,30
Nymphalidae,Euploea,mulciber,Euploea_mulciber,29
Nymphalidae,Euploea,sylvestor,Euploea_sylvestor,29
Nymphalidae,Euploea,tulliolus,Euploea_tulliolus,29
Nymphalidae,Euploes,mulciber,Euploes_mulciber_barsine,29
Nymphalidae,Euptoieta,hegesia,Euptoieta_hegesia,31
Nymphalidae,Euptoieta,hegesia,Euptoieta_hegesia,31
Nymphalidae,Euptoieta,hortensia,Euptoieta_hortensia,31
Nymphalidae,Euptychia,jesia,Euptychia_jesia,25
Nymphalidae,Euptychia,occirhoe,Euptychia_occirhoe,18
Nymphalidae,Euptychia,ocelloides,Euptychia_ocelloides,10
Nymphalidae,Euptychia,penelope,Euptychia_penelope,36
Nymphalidae,Euptychia,sp.,Euptychia_sp.,6
Nymphalidae,Euptychia,sp.,Euptychia_sp.,16
Nymphalidae,Euptychia,sp.,Euptychia_sp.,105
Nymphalidae,Euptychoides,albofasciata,Euptychoides_albofasciata,50
Nymphalidae,Euptychoides,vestra,Euptychoides_vestra,25
Nymphalidae,Euryphura,achlys,Euryphura_achlys_chalcis,30
Nymphalidae,Euryphura,plautilla,Euryphura_plautilla,30
Nymphalidae,Euthalia,julii,Euthalia_julii,30
Nymphalidae,Euthalia,thibetana,Euthalia_thibetana_insulae,14
Nymphalidae,Fabriciana,adippe,Fabriciana_adippe_pallescens,29
Nymphalidae,Fabriciana,adippe,Fabriciana_adippe,29
Nymphalidae,Fabriciana,nerippe,Fabriciana_nerippe,29
Nymphalidae,Fabriciana,niobe,Fabriciana_niobe,29
Nymphalidae,Faunula,leucoglene,Faunula_leucoglene,29
Nymphalidae,Forbestra,equicola,Forbestra_equicola,63
Nymphalidae,Fountainea,centaurus,Fountainea_centaurus,27
Nymphalidae,Fountainea,cratais,Fountainea_cratais,30
Nymphalidae,Fountainea,eurypyle,Fountainea_eurypyle_confusa,31
Nymphalidae,Fountainea,eurypyle,Fountainea_eurypyle,31
Nymphalidae,Fountainea,glycerium,Fountainea_glycerium_cratais,30
Nymphalidae,Fountainea,glycerium,Fountainea_glycerium,31
Nymphalidae,Fountainea,glycerium,Fountainea_glycerium,31
Nymphalidae,Fountainea,halice,Fountainea_halice_evelina,31
Nymphalidae,Fountainea,halice,Fountainea_halice_moretta,31
Nymphalidae,Fountainea,halice,Fountainea_halice,31
Nymphalidae,Fountainea,nessus,Fountainea_nessus,16
Nymphalidae,Fountainea,nobilis,Fountainea_nobilis_titan,26
Nymphalidae,Fountainea,nobilis,Fountainea_nobilis,26
Nymphalidae,Godartiana,muscosa,Godartiana_muscosa,36
Nymphalidae,Godartiana,muscosa,Godartiana_muscosa,36
Nymphalidae,Godyris,crinippa,Godyris_crinippa,24
Nymphalidae,Godyris,duillia,Godyris_duillia,46
Nymphalidae,Godyris,kedema,Godyris_kedema,13
Nymphalidae,Godyris,nero,Godyris_nero,15
Nymphalidae,Godyris,panthyale,Godyris_panthyale,44
Nymphalidae,Godyris,sappho,Godyris_sappho,77
Nymphalidae,Godyris,zavaleta,Godyris_zavaleta,40
Nymphalidae,Godyris,zygia,Godyris_zygia,75
Nymphalidae,Greta,andromica,Greta_andromica_andania,36
Nymphalidae,Greta,andromica,Greta_andromica_lyra,42
Nymphalidae,Greta,diaphanus,Greta_diaphanus,78
Nymphalidae,Greta,morgane,Greta_morgane_oto,47
Nymphalidae,Greta,oto,Greta_oto,47
Nymphalidae,Greta,polissena,Greta_polissena,12
Nymphalidae,Greta,quisqueya,Greta_quisqueya,70
Nymphalidae,Hadrodontes,fulvescens,Hadrodontes_fulvescens,57
Nymphalidae,Haematera,pyrame,Haematera_pyrame,31
Nymphalidae,Haenschia,derama,Haenschia_derama,33
Nymphalidae,Haetera,piera,Haetera_piera,25
Nymphalidae,Haetera,piera,Haetera_piera,25
Nymphalidae,Haetera,sp.,Haetera_sp.,25
Nymphalidae,Hamadryas,amphinome,Hamadryas_amphinome,31
Nymphalidae,Hamadryas,arinome,Hamadryas_arinome,31
Nymphalidae,Hamadryas,atlantis,Hamadryas_atlantis,31
Nymphalidae,Hamadryas,epinome,Hamadryas_epinome,31
Nymphalidae,Hamadryas,feronia,Hamadryas_feronia,31
Nymphalidae,Hamadryas,glauconome,Hamadryas_glauconome,31
Nymphalidae,Hamadryas,guatemalena,Hamadryas_guatemalena,31
Nymphalidae,Hamadryas,laodamia,Hamadryas_laodamia,31
Nymphalidae,Hamadryas,laodamia,Hamadryas_laodamia,31
Nymphalidae,Hamadryas,sp.,Hamadryas_sp.,31
